ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
CRI,1,2,-84.61024521,10.56323002,-83.98936585,9.607932387,3106.040727
CRI,1,3,-83.68154227,9.818676779,-83.98936585,9.607932387,4145.774967
CRI,1,4,-84.01499703,10.4199865,-83.98936585,9.607932387,3998.463304
CRI,1,5,-85.39463614,10.44955045,-83.98936585,9.607932387,2074.202132
CRI,1,6,-83.72393204,9.154026607,-83.98936585,9.607932387,2191.660803
CRI,1,7,-83.34558169,9.949288684,-83.98936585,9.607932387,2130.097618
CRI,2,1,-83.98936585,9.607932387,-84.61024521,10.56323002,3108.340044
CRI,2,3,-83.68154227,9.818676779,-84.61024521,10.56323002,2153.211212
CRI,2,4,-84.01499703,10.4199865,-84.61024521,10.56323002,2386.738694
CRI,2,5,-85.39463614,10.44955045,-84.61024521,10.56323002,1350.752384
CRI,2,6,-83.72393204,9.154026607,-84.61024521,10.56323002,1165.973697
CRI,2,7,-83.34558169,9.949288684,-84.61024521,10.56323002,1207.636646
CRI,3,1,-83.98936585,9.607932387,-83.68154227,9.818676779,1995.992469
CRI,3,2,-84.61024521,10.56323002,-83.68154227,9.818676779,977.0479676
CRI,3,4,-84.01499703,10.4199865,-83.68154227,9.818676779,1365.703764
CRI,3,5,-85.39463614,10.44955045,-83.68154227,9.818676779,679.0724617
CRI,3,6,-83.72393204,9.154026607,-83.68154227,9.818676779,772.7975772
CRI,3,7,-83.34558169,9.949288684,-83.68154227,9.818676779,751.8207643
CRI,4,1,-83.98936585,9.607932387,-84.01499703,10.4199865,1669.169068
CRI,4,2,-84.61024521,10.56323002,-84.01499703,10.4199865,939.0543219
CRI,4,3,-83.68154227,9.818676779,-84.01499703,10.4199865,1116.746106
CRI,4,5,-85.39463614,10.44955045,-84.01499703,10.4199865,598.6039774
CRI,4,6,-83.72393204,9.154026607,-84.01499703,10.4199865,587.9046912
CRI,4,7,-83.34558169,9.949288684,-84.01499703,10.4199865,627.4544222
CRI,5,1,-83.98936585,9.607932387,-85.39463614,10.44955045,1855.22659
CRI,5,2,-84.61024521,10.56323002,-85.39463614,10.44955045,1139.26778
CRI,5,3,-83.68154227,9.818676779,-85.39463614,10.44955045,1111.868053
CRI,5,4,-84.01499703,10.4199865,-85.39463614,10.44955045,1210.278761
CRI,5,6,-83.72393204,9.154026607,-85.39463614,10.44955045,654.981093
CRI,5,7,-83.34558169,9.949288684,-85.39463614,10.44955045,655.3051908
CRI,6,1,-83.98936585,9.607932387,-83.72393204,9.154026607,1744.102444
CRI,6,2,-84.61024521,10.56323002,-83.72393204,9.154026607,762.8624457
CRI,6,3,-83.68154227,9.818676779,-83.72393204,9.154026607,1050.787763
CRI,6,4,-84.01499703,10.4199865,-83.72393204,9.154026607,987.3204452
CRI,6,5,-85.39463614,10.44955045,-83.72393204,9.154026607,512.7749881
CRI,6,7,-83.34558169,9.949288684,-83.72393204,9.154026607,624.7455131
CRI,7,1,-83.98936585,9.607932387,-83.34558169,9.949288684,1469.932258
CRI,7,2,-84.61024521,10.56323002,-83.34558169,9.949288684,733.5122423
CRI,7,3,-83.68154227,9.818676779,-83.34558169,9.949288684,1016.182214
CRI,7,4,-84.01499703,10.4199865,-83.34558169,9.949288684,978.1921555
CRI,7,5,-85.39463614,10.44955045,-83.34558169,9.949288684,476.2828096
CRI,7,6,-83.72393204,9.154026607,-83.34558169,9.949288684,546.9643383
