ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
VEN,1,2,-65.93688885,3.412410959,-64.40552892,8.894373226,853.306522
VEN,1,3,-65.93688885,3.412410959,-68.78671091,7.12458817,501.9918387
VEN,1,4,-65.93688885,3.412410959,-67.1035189,9.975434736,1354.156252
VEN,1,5,-65.93688885,3.412410959,-69.85877206,8.141256481,716.0355725
VEN,1,6,-65.93688885,3.412410959,-63.4863297,6.213313366,1872.908357
VEN,1,7,-65.93688885,3.412410959,-67.95725388,10.19151,1718.190686
VEN,1,8,-65.93688885,3.412410959,-68.32212547,9.350730443,619.0561876
VEN,1,9,-65.93688885,3.412410959,-61.32994035,8.759747525,207.1675005
VEN,1,10,-65.93688885,3.412410959,-66.9621305,10.4828342,137.7877014
VEN,1,11,-65.93688885,3.412410959,-69.78912362,11.07843589,659.6612798
VEN,1,12,-65.93688885,3.412410959,-66.5069155,8.803968383,520.4988307
VEN,1,13,-65.93688885,3.412410959,-69.76569099,10.18108198,1208.999337
VEN,1,14,-65.93688885,3.412410959,-71.25037877,8.528325445,580.0387007
VEN,1,15,-65.93688885,3.412410959,-66.35914841,10.25014237,1907.825055
VEN,1,16,-65.93688885,3.412410959,-63.01756961,9.392177891,868.8456646
VEN,1,17,-65.93688885,3.412410959,-64.0468219,10.98485263,342.0882683
VEN,1,18,-65.93688885,3.412410959,-69.24748853,9.030893242,733.3938828
VEN,1,19,-65.93688885,3.412410959,-63.37819683,10.41281734,603.4303926
VEN,1,20,-65.93688885,3.412410959,-72.02370324,7.927277442,989.9264932
VEN,1,21,-65.93688885,3.412410959,-70.51010381,9.469217812,575.9566672
VEN,1,22,-65.93688885,3.412410959,-66.90493195,10.54855435,268.8821066
VEN,1,23,-65.93688885,3.412410959,-68.70080951,10.31458899,499.1319171
VEN,1,24,-65.93688885,3.412410959,-72.08512396,9.930203264,2179.861641
VEN,2,1,-64.40552892,8.894373226,-65.93688885,3.412410959,290.7732181
VEN,2,3,-64.40552892,8.894373226,-68.78671091,7.12458817,663.3125214
VEN,2,4,-64.40552892,8.894373226,-67.1035189,9.975434736,3010.987119
