ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
GUY,1,2,-59.74693268,7.619199687,-58.84071762,7.17011681,61.85589423
GUY,1,3,-59.74693268,7.619199687,-58.46494732,6.609486469,119.340883
GUY,1,4,-59.74693268,7.619199687,-58.12133666,6.491652521,336.6835068
GUY,1,5,-59.74693268,7.619199687,-57.84537072,6.204201045,56.88324006
GUY,1,6,-59.74693268,7.619199687,-57.65912059,3.384268776,90.89688023
GUY,1,7,-59.74693268,7.619199687,-59.94962944,6.152835657,19.47081326
GUY,1,8,-59.74693268,7.619199687,-59.30103734,4.859767591,15.24033485
GUY,1,9,-59.74693268,7.619199687,-58.97180239,2.83599612,14.17068936
GUY,1,10,-59.74693268,7.619199687,-58.29358337,5.364212369,37.7526894
GUY,2,1,-58.84071762,7.17011681,-59.74693268,7.619199687,31.5398278
GUY,2,3,-58.84071762,7.17011681,-58.46494732,6.609486469,143.047723
GUY,2,4,-58.84071762,7.17011681,-58.12133666,6.491652521,405.3665477
GUY,2,5,-58.84071762,7.17011681,-57.84537072,6.204201045,68.43135168
GUY,2,6,-58.84071762,7.17011681,-57.65912059,3.384268776,106.0294304
GUY,2,7,-58.84071762,7.17011681,-59.94962944,6.152835657,20.41049283
GUY,2,8,-58.84071762,7.17011681,-59.30103734,4.859767591,17.02131025
GUY,2,9,-58.84071762,7.17011681,-58.97180239,2.83599612,15.98117499
GUY,2,10,-58.84071762,7.17011681,-58.29358337,5.364212369,44.27333436
GUY,3,1,-58.46494732,6.609486469,-59.74693268,7.619199687,27.22372268
GUY,3,2,-58.46494732,6.609486469,-58.84071762,7.17011681,63.70622121
GUY,3,4,-58.46494732,6.609486469,-58.12133666,6.491652521,414.8974275
GUY,3,5,-58.46494732,6.609486469,-57.84537072,6.204201045,70.24158776
GUY,3,6,-58.46494732,6.609486469,-57.65912059,3.384268776,108.7692747
GUY,3,7,-58.46494732,6.609486469,-59.94962944,6.152835657,19.04962729
GUY,3,8,-58.46494732,6.609486469,-59.30103734,4.859767591,16.9301595
