ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
BLZ,1,2,-88.35363639,17.52900533,-88.86617486,17.11627085,256.0247597
BLZ,1,3,-88.35363639,17.52900533,-88.25737932,18.21891094,70.58856325
BLZ,1,4,-88.35363639,17.52900533,-88.7385949,17.84069332,76.41886227
BLZ,1,5,-88.35363639,17.52900533,-88.44504054,16.85973031,68.92832951
BLZ,1,6,-88.35363639,17.52900533,-88.89070598,16.34661251,45.28833535
BLZ,2,1,-88.86617486,17.11627085,-88.35363639,17.52900533,69.88566266
BLZ,2,3,-88.86617486,17.11627085,-88.25737932,18.21891094,40.50046572
BLZ,2,4,-88.86617486,17.11627085,-88.7385949,17.84069332,45.6831768
BLZ,2,5,-88.86617486,17.11627085,-88.44504054,16.85973031,43.82128796
BLZ,2,6,-88.86617486,17.11627085,-88.89070598,16.34661251,30.08798557
BLZ,3,1,-88.25737932,18.21891094,-88.35363639,17.52900533,87.75067607
BLZ,3,2,-88.25737932,18.21891094,-88.86617486,17.11627085,181.9474632
BLZ,3,4,-88.25737932,18.21891094,-88.7385949,17.84069332,58.89284137
BLZ,3,5,-88.25737932,18.21891094,-88.44504054,16.85973031,49.06006096
BLZ,3,6,-88.25737932,18.21891094,-88.89070598,16.34661251,32.30106255
BLZ,4,1,-88.7385949,17.84069332,-88.35363639,17.52900533,81.62862977
BLZ,4,2,-88.7385949,17.84069332,-88.86617486,17.11627085,176.3417619
BLZ,4,3,-88.7385949,17.84069332,-88.25737932,18.21891094,49.9162565
BLZ,4,5,-88.7385949,17.84069332,-88.44504054,16.85973031,46.50469695
BLZ,4,6,-88.7385949,17.84069332,-88.89070598,16.34661251,31.11166498
BLZ,5,1,-88.44504054,16.85973031,-88.35363639,17.52900533,107.3931556
BLZ,5,2,-88.44504054,16.85973031,-88.86617486,17.11627085,246.6341399
BLZ,5,3,-88.44504054,16.85973031,-88.25737932,18.21891094,60.63673449
BLZ,5,4,-88.44504054,16.85973031,-88.7385949,17.84069332,66.89062981
BLZ,5,6,-88.44504054,16.85973031,-88.89070598,16.34661251,47.08917393
BLZ,6,1,-88.89070598,16.34661251,-88.35363639,17.52900533,83.84991923
BLZ,6,2,-88.89070598,16.34661251,-88.86617486,17.11627085,201.3230221
BLZ,6,3,-88.89070598,16.34661251,-88.25737932,18.21891094,47.45692791
BLZ,6,4,-88.89070598,16.34661251,-88.7385949,17.84069332,53.19751157
BLZ,6,5,-88.89070598,16.34661251,-88.44504054,16.85973031,55.20985494
