ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
NIC,5,10,-85.52308871,13.73866574,-86.21744575,13.7409906,515.9878723
NIC,5,20,-86.47528875,13.48490911,-86.21744575,13.7409906,520.03818
NIC,5,30,-87.08863936,12.84642325,-86.21744575,13.7409906,467.9235445
NIC,5,35,-86.56172461,12.77221305,-86.21744575,13.7409906,466.8140668
NIC,5,40,-85.51450378,12.93447166,-86.21744575,13.7409906,445.7232871
NIC,5,50,-85.51786904,12.45534026,-86.21744575,13.7409906,403.6095208
NIC,5,55,-86.28618817,12.22217931,-86.21744575,13.7409906,855.3483989
NIC,5,60,-86.09612566,11.99577832,-86.21744575,13.7409906,375.8033093
NIC,5,65,-85.12941859,12.09248048,-86.21744575,13.7409906,355.3381708
NIC,5,70,-85.97252737,11.84834945,-86.21744575,13.7409906,348.3779152
NIC,5,75,-86.24851878,11.74274936,-86.21744575,13.7409906,326.5709464
NIC,5,80,-85.8282601,11.40247221,-86.21744575,13.7409906,302.6326274
NIC,5,85,-84.48220647,11.24161599,-86.21744575,13.7409906,266.0311779
NIC,5,90,-84.22160986,13.24880693,-86.21744575,13.7409906,296.2993713
NIC,10,5,-86.21744575,13.7409906,-85.52308871,13.73866574,700.5342899
NIC,10,20,-86.47528875,13.48490911,-85.52308871,13.73866574,649.5317996
NIC,10,30,-87.08863936,12.84642325,-85.52308871,13.73866574,572.8617806
NIC,10,35,-86.56172461,12.77221305,-85.52308871,13.73866574,584.1731951
NIC,10,40,-85.51450378,12.93447166,-85.52308871,13.73866574,608.2661187
NIC,10,50,-85.51786904,12.45534026,-85.52308871,13.73866574,544.6283319
NIC,10,55,-86.28618817,12.22217931,-85.52308871,13.73866574,1101.122105
NIC,10,60,-86.09612566,11.99577832,-85.52308871,13.73866574,489.6690226
NIC,10,65,-85.12941859,12.09248048,-85.52308871,13.73866574,486.0438309
NIC,10,70,-85.97252737,11.84834945,-85.52308871,13.73866574,456.9740897
NIC,10,75,-86.24851878,11.74274936,-85.52308871,13.73866574,423.2766641
NIC,10,80,-85.8282601,11.40247221,-85.52308871,13.73866574,399.5546798
NIC,10,85,-84.48220647,11.24161599,-85.52308871,13.73866574,366.5968253
NIC,10,90,-84.22160986,13.24880693,-85.52308871,13.73866574,439.4256755
NIC,20,5,-86.21744575,13.7409906,-86.47528875,13.48490911,409.4590561
NIC,20,10,-85.52308871,13.73866574,-86.47528875,13.48490911,366.5668228
NIC,20,30,-87.08863936,12.84642325,-86.47528875,13.48490911,373.1819563
NIC,20,35,-86.56172461,12.77221305,-86.47528875,13.48490911,369.6988857
NIC,20,40,-85.51450378,12.93447166,-86.47528875,13.48490911,337.0686055
NIC,20,50,-85.51786904,12.45534026,-86.47528875,13.48490911,309.1838207
NIC,20,55,-86.28618817,12.22217931,-86.47528875,13.48490911,670.9516828
NIC,20,60,-86.09612566,11.99577832,-86.47528875,13.48490911,293.8895641
NIC,20,65,-85.12941859,12.09248048,-86.47528875,13.48490911,271.5222354
NIC,20,70,-85.97252737,11.84834945,-86.47528875,13.48490911,271.8668471
NIC,20,75,-86.24851878,11.74274936,-86.47528875,13.48490911,256.3874988
NIC,20,80,-85.8282601,11.40247221,-86.47528875,13.48490911,235.9890237
NIC,20,85,-84.48220647,11.24161599,-86.47528875,13.48490911,197.5094232
NIC,20,90,-84.22160986,13.24880693,-86.47528875,13.48490911,218.8357335
NIC,30,5,-86.21744575,13.7409906,-87.08863936,12.84642325,1055.935192
NIC,30,10,-85.52308871,13.73866574,-87.08863936,12.84642325,954.0486019
NIC,30,20,-86.47528875,13.48490911,-87.08863936,12.84642325,1040.600241
NIC,30,35,-86.56172461,12.77221305,-87.08863936,12.84642325,1103.827593
NIC,30,40,-85.51450378,12.93447166,-87.08863936,12.84642325,920.5171812
NIC,30,50,-85.51786904,12.45534026,-87.08863936,12.84642325,874.6902472
NIC,30,55,-86.28618817,12.22217931,-87.08863936,12.84642325,1967.03471
NIC,30,60,-86.09612566,11.99577832,-87.08863936,12.84642325,857.2738493
NIC,30,65,-85.12941859,12.09248048,-87.08863936,12.84642325,750.9384907
NIC,30,70,-85.97252737,11.84834945,-87.08863936,12.84642325,791.4135996
NIC,30,75,-86.24851878,11.74274936,-87.08863936,12.84642325,761.9684413
NIC,30,80,-85.8282601,11.40247221,-87.08863936,12.84642325,691.4231813
NIC,30,85,-84.48220647,11.24161599,-87.08863936,12.84642325,570.2074912
NIC,30,90,-84.22160986,13.24880693,-87.08863936,12.84642325,584.1812873
NIC,35,5,-86.21744575,13.7409906,-86.56172461,12.77221305,943.8020632
NIC,35,10,-85.52308871,13.73866574,-86.56172461,12.77221305,871.6412817
NIC,35,20,-86.47528875,13.48490911,-86.56172461,12.77221305,923.596537
NIC,35,30,-87.08863936,12.84642325,-86.56172461,12.77221305,962.2658642
NIC,35,40,-85.51450378,12.93447166,-86.56172461,12.77221305,856.7707781
NIC,35,50,-85.51786904,12.45534026,-86.56172461,12.77221305,815.4208977
NIC,35,55,-86.28618817,12.22217931,-86.56172461,12.77221305,1855.878715
NIC,35,60,-86.09612566,11.99577832,-86.56172461,12.77221305,808.9878307
NIC,35,65,-85.12941859,12.09248048,-86.56172461,12.77221305,719.5340571
NIC,35,70,-85.97252737,11.84834945,-86.56172461,12.77221305,746.8237801
NIC,35,75,-86.24851878,11.74274936,-86.56172461,12.77221305,710.3618461
NIC,35,80,-85.8282601,11.40247221,-86.56172461,12.77221305,630.3593405
NIC,35,85,-84.48220647,11.24161599,-86.56172461,12.77221305,528.08668
