ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
PRY,1,2,-59.41000905,-20.58976844,-54.95322228,-25.38805391,567.7056166
PRY,1,3,-59.41000905,-20.58976844,-56.06264949,-22.87580774,164.1315306
PRY,1,4,-59.41000905,-20.58976844,-57.60262028,-25.27946255,611.3050722
PRY,1,5,-59.41000905,-20.58976844,-61.05816877,-21.90423891,119.25541
PRY,1,6,-59.41000905,-20.58976844,-55.88273109,-25.18672813,488.5478341
PRY,1,7,-59.41000905,-20.58976844,-56.0589069,-26.23485603,140.5337601
PRY,1,8,-59.41000905,-20.58976844,-55.21860603,-24.22757238,164.0377351
PRY,1,9,-59.41000905,-20.58976844,-57.49360612,-25.53489498,1579.882525
PRY,1,10,-59.41000905,-20.58976844,-57.11931335,-22.83876088,283.6701877
PRY,1,11,-59.41000905,-20.58976844,-56.9458056,-25.19186162,279.7345028
PRY,1,12,-59.41000905,-20.58976844,-56.29539771,-25.82298793,189.7712567
PRY,1,13,-59.41000905,-20.58976844,-55.74704049,-26.83117314,413.2454728
PRY,1,14,-59.41000905,-20.58976844,-57.08549483,-26.95060791,97.71071425
PRY,1,15,-59.41000905,-20.58976844,-57.90240666,-26.75998869,77.02520661
PRY,1,16,-59.41000905,-20.58976844,-57.1299273,-26.03942667,239.6073746
PRY,1,17,-59.41000905,-20.58976844,-58.68596514,-23.61277278,129.2969996
PRY,1,18,-59.41000905,-20.58976844,-56.64677904,-24.1649821,418.1781984
PRY,2,1,-54.95322228,-25.38805391,-59.41000905,-20.58976844,29.12731587
PRY,2,3,-54.95322228,-25.38805391,-56.06264949,-22.87580774,298.899632
PRY,2,4,-54.95322228,-25.38805391,-57.60262028,-25.27946255,1349.670794
PRY,2,5,-54.95322228,-25.38805391,-61.05816877,-21.90423891,98.87503682
PRY,2,6,-54.95322228,-25.38805391,-55.88273109,-25.18672813,1457.972863
PRY,2,7,-54.95322228,-25.38805391,-56.0589069,-26.23485603,440.2980505
PRY,2,8,-54.95322228,-25.38805391,-55.21860603,-24.22757238,449.3331652
PRY,2,9,-54.95322228,-25.38805391,-57.49360612,-25.53489498,3671.103447
PRY,2,10,-54.95322228,-25.38805391,-57.11931335,-22.83876088,432.9045261
PRY,2,11,-54.95322228,-25.38805391,-56.9458056,-25.19186162,683.9857056
PRY,2,12,-54.95322228,-25.38805391,-56.29539771,-25.82298793,559.382013
PRY,2,13,-54.95322228,-25.38805391,-55.74704049,-26.83117314,1359.759528
PRY,2,14,-54.95322228,-25.38805391,-57.08549483,-26.95060791,270.9424594
PRY,2,15,-54.95322228,-25.38805391,-57.90240666,-26.75998869,188.7276386
PRY,2,16,-54.95322228,-25.38805391,-57.1299273,-26.03942667,623.2100608
PRY,2,17,-54.95322228,-25.38805391,-58.68596514,-23.61277278,181.1722493
PRY,2,18,-54.95322228,-25.38805391,-56.64677904,-24.1649821,905.9541757
PRY,3,1,-56.06264949,-22.87580774,-59.41000905,-20.58976844,25.39035459
PRY,3,2,-56.06264949,-22.87580774,-54.95322228,-25.38805391,900.1801233
PRY,3,4,-56.06264949,-22.87580774,-57.60262028,-25.27946255,798.4046518
PRY,3,5,-56.06264949,-22.87580774,-61.05816877,-21.90423891,79.55686932
PRY,3,6,-56.06264949,-22.87580774,-55.88273109,-25.18672813,745.0823138
PRY,3,7,-56.06264949,-22.87580774,-56.0589069,-26.23485603,207.2410591
PRY,3,8,-56.06264949,-22.87580774,-55.21860603,-24.22757238,265.9911906
PRY,3,9,-56.06264949,-22.87580774,-57.49360612,-25.53489498,2091.1098
PRY,3,10,-56.06264949,-22.87580774,-57.11931335,-22.83876088,367.1253339
PRY,3,11,-56.06264949,-22.87580774,-56.9458056,-25.19186162,390.8314586
PRY,3,12,-56.06264949,-22.87580774,-56.29539771,-25.82298793,277.5708168
PRY,3,13,-56.06264949,-22.87580774,-55.74704049,-26.83117314,613.659799
PRY,3,14,-56.06264949,-22.87580774,-57.08549483,-26.95060791,133.7024227
PRY,3,15,-56.06264949,-22.87580774,-57.90240666,-26.75998869,99.26686634
PRY,3,16,-56.06264949,-22.87580774,-57.1299273,-26.03942667,327.8847823
PRY,3,17,-56.06264949,-22.87580774,-58.68596514,-23.61277278,135.1389623
PRY,3,18,-56.06264949,-22.87580774,-56.64677904,-24.1649821,610.6086492
PRY,4,1,-57.60262028,-25.27946255,-59.41000905,-20.58976844,41.20107674
PRY,4,2,-57.60262028,-25.27946255,-54.95322228,-25.38805391,1771.080396
PRY,4,3,-57.60262028,-25.27946255,-56.06264949,-22.87580774,347.4243196
PRY,4,5,-57.60262028,-25.27946255,-61.05816877,-21.90423891,152.3724924
PRY,4,6,-57.60262028,-25.27946255,-55.88273109,-25.18672813,1558.742975
PRY,4,7,-57.60262028,-25.27946255,-56.0589069,-26.23485603,491.5361328
PRY,4,8,-57.60262028,-25.27946255,-55.21860603,-24.22757238,446.5660723
PRY,4,9,-57.60262028,-25.27946255,-57.49360612,-25.53489498,5705.652509
PRY,4,10,-57.60262028,-25.27946255,-57.11931335,-22.83876088,564.4560793
PRY,4,11,-57.60262028,-25.27946255,-56.9458056,-25.19186162,950.441708
PRY,4,12,-57.60262028,-25.27946255,-56.29539771,-25.82298793,656.9052632
PRY,4,13,-57.60262028,-25.27946255,-55.74704049,-26.83117314,1458.864219
PRY,4,14,-57.60262028,-25.27946255,-57.08549483,-26.95060791,352.8502846
PRY,4,15,-57.60262028,-25.27946255,-57.90240666,-26.75998869,272.2498905
PRY,4,16,-57.60262028,-25.27946255,-57.1299273,-26.03942667,864.3658778
PRY,4,17,-57.60262028,-25.27946255,-58.68596514,-23.61277278,276.779976
PRY,4,18,-57.60262028,-25.27946255,-56.64677904,-24.1649821,1149.85597
PRY,5,1,-61.05816877,-21.90423891,-59.41000905,-20.58976844,26.25763342
PRY,5,2,-61.05816877,-21.90423891,-54.95322228,-25.38805391,423.5821827
PRY,5,3,-61.05816877,-21.90423891,-56.06264949,-22.87580774,113.0426816
PRY,5,4,-61.05816877,-21.90423891,-57.60262028,-25.27946255,497.0080526
PRY,5,6,-61.05816877,-21.90423891,-55.88273109,-25.18672813,371.8847322
PRY,5,7,-61.05816877,-21.90423891,-56.0589069,-26.23485603,111.1179082
