ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
CHN,11,12,117.3330017,39.31040122,116.4106715,40.1849142,129079.4405
CHN,11,13,116.1300572,39.54574155,116.4106715,40.1849142,303854.0797
CHN,11,14,112.2919732,37.57589687,116.4106715,40.1849142,79098.67996
CHN,11,15,113.9144872,44.08639629,116.4106715,40.1849142,60724.67174
CHN,11,21,122.6076547,41.29891528,116.4106715,40.1849142,62473.4796
CHN,11,22,126.1940038,43.6644055,116.4106715,40.1849142,27012.69196
CHN,11,23,127.7823601,47.84154247,116.4106715,40.1849142,23016.51659
CHN,11,31,121.4545605,31.19660493,116.4106715,40.1849142,31339.42496
CHN,11,32,119.4557011,32.97338839,116.4106715,40.1849142,22518.44666
CHN,11,33,120.0888388,29.17951244,116.4106715,40.1849142,16253.66785
CHN,11,34,117.2262303,31.82578581,116.4106715,40.1849142,25022.28951
CHN,11,35,117.9909536,26.0791143,116.4106715,40.1849142,13936.68941
CHN,11,36,115.7208219,27.61366261,116.4106715,40.1849142,12712.29409
CHN,11,37,118.1509191,36.35199896,116.4106715,40.1849142,49245.63801
CHN,11,41,113.613553,33.88259152,116.4106715,40.1849142,19150.65928
CHN,11,42,112.2690854,30.97599381,116.4106715,40.1849142,25773.69374
CHN,11,43,111.7084469,27.60697558,116.4106715,40.1849142,11927.14782
CHN,11,44,113.4152826,23.33544854,116.4106715,40.1849142,20713.26848
CHN,11,45,108.7872337,23.82741108,116.4106715,40.1849142,13905.0284
CHN,11,46,109.7458309,19.19553393,116.4106715,40.1849142,2208.494757
CHN,11,51,103.4580795,30.53505922,116.4106715,40.1849142,24006.42783
CHN,11,52,106.8740991,26.8151819,116.4106715,40.1849142,14923.92224
CHN,11,53,101.4894024,24.9760029,116.4106715,40.1849142,9324.291001
CHN,11,54,88.12886803,31.6938053,116.4106715,40.1849142,628.2342722
CHN,11,61,108.8705819,35.19516887,116.4106715,40.1849142,30099.99761
CHN,11,62,100.933874,37.8207887,116.4106715,40.1849142,12703.29032
CHN,11,63,96.00369368,35.74928715,116.4106715,40.1849142,2816.780397
CHN,11,64,106.1648622,37.27093378,116.4106715,40.1849142,6196.35026
CHN,11,65,85.2043298,41.11201624,116.4106715,40.1849142,5785.512209
CHN,12,11,116.4106715,40.1849142,117.3330017,39.31040122,152728.849
CHN,12,13,116.1300572,39.54574155,117.3330017,39.31040122,186404.3751
CHN,12,14,112.2919732,37.57589687,117.3330017,39.31040122,61084.58983
