ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
THA,10,11,100.7109476,13.59649512,100.6244261,13.77183155,24313.28776
THA,10,12,100.3942898,13.9226046,100.6244261,13.77183155,21045.25051
THA,10,13,100.6832572,14.064031,100.6244261,13.77183155,18940.15023
THA,10,14,100.5280876,14.34411504,100.6244261,13.77183155,12251.85053
THA,10,15,100.3501749,14.62155937,100.6244261,13.77183155,7409.553527
THA,10,16,100.9004031,15.09782527,100.6244261,13.77183155,6030.472971
THA,10,17,100.3474538,14.91259476,100.6244261,13.77183155,5707.105119
THA,10,18,100.0261152,15.13161696,100.6244261,13.77183155,4577.737045
THA,10,19,102.3224424,13.78469908,100.6244261,13.77183155,4306.648763
THA,10,20,101.2003519,13.19038603,100.6244261,13.77183155,12268.42296
THA,10,21,101.42671,12.85522921,100.6244261,13.77183155,6565.221066
THA,10,22,102.1297494,12.88287522,100.6244261,13.77183155,4123.860697
THA,10,23,102.5228962,12.31389057,100.6244261,13.77183155,2658.268981
THA,10,24,101.4302884,13.60600725,100.6244261,13.77183155,9266.144141
THA,10,25,101.6493631,14.05043094,100.6244261,13.77183155,6973.092726
THA,10,26,101.1719498,14.2155332,100.6244261,13.77183155,8729.250994
THA,10,27,101.0153952,14.6285333,100.6244261,13.77183155,8257.629252
THA,10,30,102.1105663,14.95727973,100.6244261,13.77183155,8306.104911
THA,10,31,102.9589597,14.81974584,100.6244261,13.77183155,4133.736951
THA,10,32,103.6584139,14.88487665,100.6244261,13.77183155,3423.337302
THA,10,33,104.3713888,14.85594665,100.6244261,13.77183155,3348.145262
THA,10,34,105.1128713,15.18318778,100.6244261,13.77183155,3410.477382
THA,10,35,104.341693,15.89590077,100.6244261,13.77183155,2301.237615
THA,10,36,101.8197264,16.03010523,100.6244261,13.77183155,3502.780554
THA,10,37,104.7422193,15.89017971,100.6244261,13.77183155,2014.350622
THA,10,39,102.3038988,17.17931356,100.6244261,13.77183155,2383.401333
THA,10,40,102.5802936,16.4069946,100.6244261,13.77183155,4335.452284
THA,10,41,102.8677278,17.42364959,100.6244261,13.77183155,3414.533691
THA,10,42,101.6343656,17.40382327,100.6244261,13.77183155,2492.005187
THA,10,43,103.3175923,18.05318396,100.6244261,13.77183155,2103.484103
THA,10,44,103.1681683,15.99748506,100.6244261,13.77183155,2874.826938
THA,10,45,103.8163922,15.9181321,100.6244261,13.77183155,3227.205547
THA,10,46,103.6240181,16.62605332,100.6244261,13.77183155,2748.208536
THA,10,47,103.8269613,17.3880933,100.6244261,13.77183155,2466.897936
THA,10,48,104.4305795,17.38743892,100.6244261,13.77183155,1835.036191
THA,10,49,104.5177367,16.56509804,100.6244261,13.77183155,1892.638131
THA,10,50,98.72837072,18.78930688,100.6244261,13.77183155,2502.956434
THA,10,51,98.95588331,18.11808217,100.6244261,13.77183155,2012.711836
THA,10,52,99.51348753,18.32455396,100.6244261,13.77183155,2287.43164
THA,10,53,100.5186573,17.74741629,100.6244261,13.77183155,2337.769648
THA,10,54,100.0679575,18.19949321,100.6244261,13.77183155,2169.762034
THA,10,55,100.8349011,18.84589903,100.6244261,13.77183155,1753.542434
THA,10,56,100.1892965,19.23179348,100.6244261,13.77183155,1505.959771
THA,10,57,99.8675265,19.84530881,100.6244261,13.77183155,1575.735955
THA,10,58,98.03255254,18.80928418,100.6244261,13.77183155,1280.011525
THA,10,60,100.1529962,15.68248072,100.6244261,13.77183155,4361.351927
THA,10,61,99.47952634,15.34881718,100.6244261,13.77183155,3349.284524
THA,10,62,99.53436928,16.33110764,100.6244261,13.77183155,2840.813671
THA,10,63,98.79105004,16.7149525,100.6244261,13.77183155,2469.480937
THA,10,64,99.71125131,17.25879416,100.6244261,13.77183155,2523.216671
THA,10,65,100.5445958,16.98224028,100.6244261,13.77183155,2874.957017
THA,10,66,100.3454208,16.25818046,100.6244261,13.77183155,2856.276985
THA,10,67,101.1469824,16.26221127,100.6244261,13.77183155,3302.506998
