ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
SLB,1,2,156.9683619,-7.04528325,160.1260543,-9.563646956,36.85456209
SLB,1,3,156.9683619,-7.04528325,159.1498043,-8.014987565,6.672776658
SLB,1,4,156.9683619,-7.04528325,161.8162644,-10.54999778,3.918615611
SLB,1,5,156.9683619,-7.04528325,160.9934935,-8.962371968,25.76032054
SLB,1,6,156.9683619,-7.04528325,160.2645828,-11.65261599,0.78072315
SLB,1,7,156.9683619,-7.04528325,166.2482549,-10.93971232,1.719069059
SLB,1,8,156.9683619,-7.04528325,157.2443248,-8.143706359,43.01116334
SLB,2,1,160.1260543,-9.563646956,156.9683619,-7.04528325,5.792059948
SLB,2,3,160.1260543,-9.563646956,159.1498043,-8.014987565,9.257173555
SLB,2,4,160.1260543,-9.563646956,161.8162644,-10.54999778,12.05968225
SLB,2,5,160.1260543,-9.563646956,160.9934935,-8.962371968,87.67822407
SLB,2,6,160.1260543,-9.563646956,160.2645828,-11.65261599,1.948209279
SLB,2,7,160.1260543,-9.563646956,166.2482549,-10.93971232,2.092946095
SLB,2,8,160.1260543,-9.563646956,157.2443248,-8.143706359,17.56383891
SLB,3,1,159.1498043,-8.014987565,156.9683619,-7.04528325,6.825229127
SLB,3,2,159.1498043,-8.014987565,160.1260543,-9.563646956,60.24928372
SLB,3,4,159.1498043,-8.014987565,161.8162644,-10.54999778,7.705433238
SLB,3,5,159.1498043,-8.014987565,160.9934935,-8.962371968,39.69390809
SLB,3,6,159.1498043,-8.014987565,160.2645828,-11.65261599,1.332871577
SLB,3,7,159.1498043,-8.014987565,166.2482549,-10.93971232,1.548838087
SLB,3,8,159.1498043,-8.014987565,157.2443248,-8.143706359,24.23015706
SLB,4,1,161.8162644,-10.54999778,156.9683619,-7.04528325,2.882914463
SLB,4,2,161.8162644,-10.54999778,160.1260543,-9.563646956,56.45434178
SLB,4,3,161.8162644,-10.54999778,159.1498043,-8.014987565,5.542238999
SLB,4,5,161.8162644,-10.54999778,160.9934935,-8.962371968,46.76508164
SLB,4,6,161.8162644,-10.54999778,160.2645828,-11.65261599,2.059396339
SLB,4,7,161.8162644,-10.54999778,166.2482549,-10.93971232,3.902462597
SLB,4,8,161.8162644,-10.54999778,157.2443248,-8.143706359,11.5695122
SLB,5,1,160.9934935,-8.962371968,156.9683619,-7.04528325,5.281900421
SLB,5,2,160.9934935,-8.962371968,160.1260543,-9.563646956,114.3918193
SLB,5,3,160.9934935,-8.962371968,159.1498043,-8.014987565,7.9570109
SLB,5,4,160.9934935,-8.962371968,161.8162644,-10.54999778,13.03340747
SLB,5,6,160.9934935,-8.962371968,160.2645828,-11.65261599,1.525556828
SLB,5,7,160.9934935,-8.962371968,166.2482549,-10.93971232,2.680110413
SLB,5,8,160.9934935,-8.962371968,157.2443248,-8.143706359,16.51832114
SLB,6,1,160.2645828,-11.65261599,156.9683619,-7.04528325,3.246026995
SLB,6,2,160.2645828,-11.65261599,160.1260543,-9.563646956,51.55091729
SLB,6,3,160.2645828,-11.65261599,159.1498043,-8.014987565,5.418416225
SLB,6,4,160.2645828,-11.65261599,161.8162644,-10.54999778,11.64094773
SLB,6,5,160.2645828,-11.65261599,160.9934935,-8.962371968,30.93849644
SLB,6,7,160.2645828,-11.65261599,166.2482549,-10.93971232,2.172494507
SLB,6,8,160.2645828,-11.65261599,157.2443248,-8.143706359,13.67471892
SLB,7,1,166.2482549,-10.93971232,156.9683619,-7.04528325,2.257590957
SLB,7,2,166.2482549,-10.93971232,160.1260543,-9.563646956,17.48898053
SLB,7,3,166.2482549,-10.93971232,159.1498043,-8.014987565,1.988594262
SLB,7,4,166.2482549,-10.93971232,161.8162644,-10.54999778,6.966181722
SLB,7,5,166.2482549,-10.93971232,160.9934935,-8.962371968,17.16585973
SLB,7,6,166.2482549,-10.93971232,160.2645828,-11.65261599,0.686219463
SLB,7,8,166.2482549,-10.93971232,157.2443248,-8.143706359,6.755940953
SLB,8,1,157.2443248,-8.143706359,156.9683619,-7.04528325,15.42761732
SLB,8,2,157.2443248,-8.143706359,160.1260543,-9.563646956,40.08689288
SLB,8,3,157.2443248,-8.143706359,159.1498043,-8.014987565,8.497052329
SLB,8,4,157.2443248,-8.143706359,161.8162644,-10.54999778,5.640810547
SLB,8,5,157.2443248,-8.143706359,160.9934935,-8.962371968,28.8969368
SLB,8,6,157.2443248,-8.143706359,160.2645828,-11.65261599,1.179667306
SLB,8,7,157.2443248,-8.143706359,166.2482549,-10.93971232,1.845272333
