ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
KOR,1,2,129.0814455,35.20246703,127.8182155,36.70060634,1770.936049
KOR,1,3,129.0814455,35.20246703,126.8474047,36.52626144,1856.306665
KOR,1,4,129.0814455,35.20246703,128.579926,35.78116616,7718.837847
KOR,1,5,129.0814455,35.20246703,127.3785945,36.31868326,2057.362124
KOR,1,6,129.0814455,35.20246703,128.2810098,37.71683078,1173.22335
KOR,1,7,129.0814455,35.20246703,126.8551262,35.13442287,1976.292412
KOR,1,8,129.0814455,35.20246703,127.1855233,37.49070827,13249.17767
KOR,1,9,129.0814455,35.20246703,128.7491014,36.31438102,4702.395359
KOR,1,10,129.0814455,35.20246703,128.2777339,35.29986707,9014.37744
KOR,1,11,129.0814455,35.20246703,126.4914994,37.54265911,2212.974617
KOR,1,12,129.0814455,35.20246703,126.5550451,33.38452091,911.1058372
KOR,1,13,129.0814455,35.20246703,127.1552043,35.69782637,2274.689186
KOR,1,14,129.0814455,35.20246703,126.9013559,34.8677239,1955.894697
KOR,1,15,129.0814455,35.20246703,126.9909544,37.53329787,7027.345659
KOR,1,16,129.0814455,35.20246703,129.2414921,35.53641482,9539.37684
KOR,2,1,127.8182155,36.70060634,129.0814455,35.20246703,1967.6412
KOR,2,3,127.8182155,36.70060634,126.8474047,36.52626144,2451.450198
KOR,2,4,127.8182155,36.70060634,128.579926,35.78116616,2502.660875
KOR,2,5,127.8182155,36.70060634,127.3785945,36.31868326,2758.622665
KOR,2,6,127.8182155,36.70060634,128.2810098,37.71683078,1347.86445
KOR,2,7,127.8182155,36.70060634,126.8551262,35.13442287,966.1661558
KOR,2,8,127.8182155,36.70060634,127.1855233,37.49070827,17916.58845
KOR,2,9,127.8182155,36.70060634,128.7491014,36.31438102,2863.314612
KOR,2,10,127.8182155,36.70060634,128.2777339,35.29986707,2111.333199
KOR,2,11,127.8182155,36.70060634,126.4914994,37.54265911,2197.127715
KOR,2,12,127.8182155,36.70060634,126.5550451,33.38452091,394.5208248
KOR,2,13,127.8182155,36.70060634,127.1552043,35.69782637,1591.371985
KOR,2,14,127.8182155,36.70060634,126.9013559,34.8677239,831.0950336
KOR,2,15,127.8182155,36.70060634,126.9909544,37.53329787,8674.722763
KOR,2,16,127.8182155,36.70060634,129.2414921,35.53641482,1461.173889
KOR,3,1,126.8474047,36.52626144,129.0814455,35.20246703,1767.970971
KOR,3,2,126.8474047,36.52626144,127.8182155,36.70060634,2101.419498
KOR,3,4,126.8474047,36.52626144,128.579926,35.78116616,1903.464066
KOR,3,5,126.8474047,36.52626144,127.3785945,36.31868326,3232.97397
KOR,3,6,126.8474047,36.52626144,128.2810098,37.71683078,957.9038391
KOR,3,7,126.8474047,36.52626144,126.8551262,35.13442287,1411.712156
KOR,3,8,126.8474047,36.52626144,127.1855233,37.49070827,19023.16089
KOR,3,9,126.8474047,36.52626144,128.7491014,36.31438102,1768.633044
KOR,3,10,126.8474047,36.52626144,128.2777339,35.29986707,1990.305148
KOR,3,11,126.8474047,36.52626144,126.4914994,37.54265911,3190.054487
KOR,3,12,126.8474047,36.52626144,126.5550451,33.38452091,453.7476764
KOR,3,13,126.8474047,36.52626144,127.1552043,35.69782637,2284.145756
KOR,3,14,126.8474047,36.52626144,126.9013559,34.8677239,1139.948356
KOR,3,15,126.8474047,36.52626144,126.9909544,37.53329787,10200.92213
KOR,3,16,126.8474047,36.52626144,129.2414921,35.53641482,1201.813836
KOR,4,1,128.579926,35.78116616,129.0814455,35.20246703,7410.141129
KOR,4,2,128.579926,35.78116616,127.8182155,36.70060634,2160.714178
KOR,4,3,128.579926,35.78116616,126.8474047,36.52626144,1917.239892
KOR,4,5,128.579926,35.78116616,127.3785945,36.31868326,2440.674013
