ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
MYT,1,2,45.11861401,-12.72222232,45.1481365,-12.91944665,79.69606191
MYT,1,3,45.11861401,-12.72222232,45.13375002,-12.78236867,183.6495398
MYT,1,4,45.11861401,-12.72222232,45.17685007,-12.85300062,107.6439116
MYT,1,5,45.11861401,-12.72222232,45.08688282,-12.75167338,139.8200856
MYT,1,6,45.11861401,-12.72222232,45.11780311,-12.86129904,86.48214702
MYT,1,7,45.11861401,-12.72222232,45.11297465,-12.82165077,84.7554125
MYT,1,8,45.11861401,-12.72222232,45.19547829,-12.79034333,356.6589557
MYT,1,9,45.11861401,-12.72222232,45.06835642,-12.72390413,130.6064296
MYT,1,10,45.11861401,-12.72222232,45.13790911,-12.83709531,94.30176457
MYT,1,11,45.11861401,-12.72222232,45.28448874,-12.79797589,86.10487891
MYT,1,12,45.11861401,-12.72222232,45.17897547,-12.93163094,80.06761779
MYT,1,13,45.11861401,-12.72222232,45.18703478,-12.7459223,237.7997667
MYT,1,14,45.11861401,-12.72222232,45.12523208,-12.97288441,37.63749029
MYT,1,15,45.11861401,-12.72222232,45.07239086,-12.68493743,143.0312608
MYT,1,16,45.11861401,-12.72222232,45.0981824,-12.92389602,38.24196202
MYT,1,17,45.11861401,-12.72222232,45.27880645,-12.77808691,112.6458066
MYT,2,1,45.1481365,-12.91944665,45.11861401,-12.72222232,81.19076085
MYT,2,3,45.1481365,-12.91944665,45.13375002,-12.78236867,93.29796931
MYT,2,4,45.1481365,-12.91944665,45.17685007,-12.85300062,162.4485743
MYT,2,5,45.1481365,-12.91944665,45.08688282,-12.75167338,63.06825571
MYT,2,6,45.1481365,-12.91944665,45.11780311,-12.86129904,132.2772423
MYT,2,7,45.1481365,-12.91944665,45.11297465,-12.82165077,74.51736572
MYT,2,8,45.1481365,-12.91944665,45.19547829,-12.79034333,296.4013044
MYT,2,9,45.1481365,-12.91944665,45.06835642,-12.72390413,59.51739581
MYT,2,10,45.1481365,-12.91944665,45.13790911,-12.83709531,132.1951578
MYT,2,11,45.1481365,-12.91944665,45.28448874,-12.79797589,76.24797194
MYT,2,12,45.1481365,-12.91944665,45.17897547,-12.93163094,151.4614728
MYT,2,13,45.1481365,-12.91944665,45.18703478,-12.7459223,118.2312051
MYT,2,14,45.1481365,-12.91944665,45.12523208,-12.97288441,63.59278483
MYT,2,15,45.1481365,-12.91944665,45.07239086,-12.68493743,67.13979711
MYT,2,16,45.1481365,-12.91944665,45.0981824,-12.92389602,66.3892181
MYT,2,17,45.1481365,-12.91944665,45.27880645,-12.77808691,97.73892058
MYT,3,1,45.13375002,-12.78236867,45.11861401,-12.72222232,181.0248086
MYT,3,2,45.13375002,-12.78236867,45.1481365,-12.91944665,90.54985845
MYT,3,4,45.13375002,-12.78236867,45.17685007,-12.85300062,128.6939566
MYT,3,5,45.13375002,-12.78236867,45.08688282,-12.75167338,141.04066
MYT,3,6,45.13375002,-12.78236867,45.11780311,-12.86129904,103.2556563
MYT,3,7,45.13375002,-12.78236867,45.11297465,-12.82165077,156.5922119
MYT,3,8,45.13375002,-12.78236867,45.19547829,-12.79034333,623.5888352
MYT,3,9,45.13375002,-12.78236867,45.06835642,-12.72390413,84.2392814
MYT,3,10,45.13375002,-12.78236867,45.13790911,-12.83709531,173.0901592
MYT,3,11,45.13375002,-12.78236867,45.28448874,-12.79797589,94.9971328
MYT,3,12,45.13375002,-12.78236867,45.17897547,-12.93163094,89.43290872
MYT,3,13,45.13375002,-12.78236867,45.18703478,-12.7459223,259.5770415
MYT,3,14,45.13375002,-12.78236867,45.12523208,-12.97288441,40.79782729
MYT,3,15,45.13375002,-12.78236867,45.07239086,-12.68493743,90.25621441
MYT,3,16,45.13375002,-12.78236867,45.0981824,-12.92389602,43.04296321
MYT,3,17,45.13375002,-12.78236867,45.27880645,-12.77808691,123.6351605
MYT,4,1,45.17685007,-12.85300062,45.11861401,-12.72222232,105.7008158
MYT,4,2,45.17685007,-12.85300062,45.1481365,-12.91944665,156.2211096
MYT,4,3,45.17685007,-12.85300062,45.13375002,-12.78236867,128.2988813
MYT,4,5,45.17685007,-12.85300062,45.08688282,-12.75167338,81.79300509
MYT,4,6,45.17685007,-12.85300062,45.11780311,-12.86129904,113.3319375
MYT,4,7,45.17685007,-12.85300062,45.11297465,-12.82165077,99.63826188
MYT,4,8,45.17685007,-12.85300062,45.19547829,-12.79034333,631.5194523
MYT,4,9,45.17685007,-12.85300062,45.06835642,-12.72390413,75.57183035
MYT,4,10,45.17685007,-12.85300062,45.13790911,-12.83709531,187.907178
MYT,4,11,45.17685007,-12.85300062,45.28448874,-12.79797589,101.9560719
MYT,4,12,45.17685007,-12.85300062,45.17897547,-12.93163094,155.3111676
MYT,4,13,45.17685007,-12.85300062,45.18703478,-12.7459223,161.4298104
MYT,4,14,45.17685007,-12.85300062,45.12523208,-12.97288441,44.85844555
MYT,4,15,45.17685007,-12.85300062,45.07239086,-12.68493743,83.5837602
MYT,4,16,45.17685007,-12.85300062,45.0981824,-12.92389602,47.27964545
MYT,4,17,45.17685007,-12.85300062,45.27880645,-12.77808691,130.2154862
MYT,5,1,45.08688282,-12.75167338,45.11861401,-12.72222232,144.9075342
MYT,5,2,45.08688282,-12.75167338,45.1481365,-12.91944665,63.83876335
MYT,5,3,45.08688282,-12.75167338,45.13375002,-12.78236867,148.5353747
MYT,5,4,45.08688282,-12.75167338,45.17685007,-12.85300062,85.96091399
MYT,5,6,45.08688282,-12.75167338,45.11780311,-12.86129904,71.07429567
MYT,5,7,45.08688282,-12.75167338,45.11297465,-12.82165077,71.0116401
MYT,5,8,45.08688282,-12.75167338,45.19547829,-12.79034333,274.6970795
MYT,5,9,45.08688282,-12.75167338,45.06835642,-12.72390413,112.2299307
MYT,5,10,45.08688282,-12.75167338,45.13790911,-12.83709531,77.03123959
MYT,5,11,45.08688282,-12.75167338,45.28448874,-12.79797589,67.02132846
MYT,5,12,45.08688282,-12.75167338,45.17897547,-12.93163094,63.60495325
MYT,5,13,45.08688282,-12.75167338,45.18703478,-12.7459223,118.6363617
MYT,5,14,45.08688282,-12.75167338,45.12523208,-12.97288441,29.73489168
MYT,5,15,45.08688282,-12.75167338,45.07239086,-12.68493743,74.58439433
MYT,5,16,45.08688282,-12.75167338,45.0981824,-12.92389602,30.83530392
MYT,5,17,45.08688282,-12.75167338,45.27880645,-12.77808691,86.83984631
MYT,6,1,45.11780311,-12.86129904,45.11861401,-12.72222232,86.35198722
MYT,6,2,45.11780311,-12.86129904,45.1481365,-12.91944665,129.9064858
MYT,6,3,45.11780311,-12.86129904,45.13375002,-12.78236867,104.7588754
MYT,6,4,45.11780311,-12.86129904,45.17685007,-12.85300062,115.3819132
MYT,6,5,45.11780311,-12.86129904,45.08688282,-12.75167338,69.06584048
MYT,6,7,45.11780311,-12.86129904,45.11297465,-12.82165077,133.5647074
MYT,6,8,45.11780311,-12.86129904,45.19547829,-12.79034333,314.215488
MYT,6,9,45.11780311,-12.86129904,45.06835642,-12.72390413,63.0018832
MYT,6,10,45.11780311,-12.86129904,45.13790911,-12.83709531,161.7820467
MYT,6,11,45.11780311,-12.86129904,45.28448874,-12.79797589,76.5818101
MYT,6,12,45.11780311,-12.86129904,45.17897547,-12.93163094,82.90018243
MYT,6,13,45.11780311,-12.86129904,45.18703478,-12.7459223,124.826426
MYT,6,14,45.11780311,-12.86129904,45.12523208,-12.97288441,37.55810482
MYT,6,15,45.11780311,-12.86129904,45.07239086,-12.68493743,68.52933107
MYT,6,16,45.11780311,-12.86129904,45.0981824,-12.92389602,42.4367286
MYT,6,17,45.11780311,-12.86129904,45.27880645,-12.77808691,98.64441155
MYT,7,1,45.11297465,-12.82165077,45.11861401,-12.72222232,85.35288643
MYT,7,2,45.11297465,-12.82165077,45.1481365,-12.91944665,73.77081922
MYT,7,3,45.11297465,-12.82165077,45.13375002,-12.78236867,161.2204284
MYT,7,4,45.11297465,-12.82165077,45.17685007,-12.85300062,102.2867373
MYT,7,5,45.11297465,-12.82165077,45.08688282,-12.75167338,69.56030402
MYT,7,6,45.11297465,-12.82165077,45.11780311,-12.86129904,135.2489098
MYT,7,8,45.11297465,-12.82165077,45.19547829,-12.79034333,300.6848501
MYT,7,9,45.11297465,-12.82165077,45.06835642,-12.72390413,61.91837237
MYT,7,10,45.11297465,-12.82165077,45.13790911,-12.83709531,151.4274807
MYT,7,11,45.11297465,-12.82165077,45.28448874,-12.79797589,70.90085601
MYT,7,12,45.11297465,-12.82165077,45.17897547,-12.93163094,71.31833339
MYT,7,13,45.11297465,-12.82165077,45.18703478,-12.7459223,121.2982951
MYT,7,14,45.11297465,-12.82165077,45.12523208,-12.97288441,32.5102412
MYT,7,15,45.11297465,-12.82165077,45.07239086,-12.68493743,66.17319877
MYT,7,16,45.11297465,-12.82165077,45.0981824,-12.92389602,35.48940923
MYT,7,17,45.11297465,-12.82165077,45.27880645,-12.77808691,91.70827628
MYT,8,1,45.19547829,-12.79034333,45.11861401,-12.72222232,187.67868
MYT,8,2,45.19547829,-12.79034333,45.1481365,-12.91944665,153.2779788
MYT,8,3,45.19547829,-12.79034333,45.13375002,-12.78236867,331.1937473
MYT,8,4,45.19547829,-12.79034333,45.17685007,-12.85300062,336.7242374
MYT,8,5,45.19547829,-12.79034333,45.08688282,-12.75167338,139.8665683
MYT,8,6,45.19547829,-12.79034333,45.11780311,-12.86129904,165.9743022
MYT,8,7,45.19547829,-12.79034333,45.11297465,-12.82165077,157.1556724
MYT,8,9,45.19547829,-12.79034333,45.06835642,-12.72390413,128.4889405
MYT,8,10,45.19547829,-12.79034333,45.13790911,-12.83709531,274.0788808
MYT,8,11,45.19547829,-12.79034333,45.28448874,-12.79797589,179.348953
MYT,8,12,45.19547829,-12.79034333,45.17897547,-12.93163094,154.0052817
MYT,8,13,45.19547829,-12.79034333,45.18703478,-12.7459223,472.0695588
MYT,8,14,45.19547829,-12.79034333,45.12523208,-12.97288441,68.97722771
MYT,8,15,45.19547829,-12.79034333,45.07239086,-12.68493743,142.2797336
MYT,8,16,45.19547829,-12.79034333,45.0981824,-12.92389602,71.29200041
MYT,8,17,45.19547829,-12.79034333,45.27880645,-12.77808691,235.0663269
MYT,9,1,45.06835642,-12.72390413,45.11861401,-12.72222232,134.5154293
MYT,9,2,45.06835642,-12.72390413,45.1481365,-12.91944665,59.91886799
MYT,9,3,45.06835642,-12.72390413,45.13375002,-12.78236867,87.72700028
MYT,9,4,45.06835642,-12.72390413,45.17685007,-12.85300062,78.80939217
MYT,9,5,45.06835642,-12.72390413,45.08688282,-12.75167338,111.8105742
MYT,9,6,45.06835642,-12.72390413,45.11780311,-12.86129904,64.75172917
MYT,9,7,45.06835642,-12.72390413,45.11297465,-12.82165077,63.14171402
MYT,9,8,45.06835642,-12.72390413,45.19547829,-12.79034333,250.9834559
MYT,9,10,45.06835642,-12.72390413,45.13790911,-12.83709531,69.24396028
MYT,9,11,45.06835642,-12.72390413,45.28448874,-12.79797589,63.45584437
MYT,9,12,45.06835642,-12.72390413,45.17897547,-12.93163094,60.19736882
MYT,9,13,45.06835642,-12.72390413,45.18703478,-12.7459223,108.9637564
MYT,9,14,45.06835642,-12.72390413,45.12523208,-12.97288441,28.37915473
MYT,9,15,45.06835642,-12.72390413,45.07239086,-12.68493743,117.7014406
MYT,9,16,45.06835642,-12.72390413,45.0981824,-12.92389602,28.83210128
MYT,9,17,45.06835642,-12.72390413,45.27880645,-12.77808691,81.99487755
MYT,10,1,45.13790911,-12.83709531,45.11861401,-12.72222232,93.25199285
MYT,10,2,45.13790911,-12.83709531,45.1481365,-12.91944665,128.4633846
MYT,10,3,45.13790911,-12.83709531,45.13375002,-12.78236867,173.9909493
MYT,10,4,45.13790911,-12.83709531,45.17685007,-12.85300062,190.0539047
MYT,10,5,45.13790911,-12.83709531,45.08688282,-12.75167338,73.94493572
MYT,10,6,45.13790911,-12.83709531,45.11780311,-12.86129904,160.3453448
MYT,10,7,45.13790911,-12.83709531,45.11297465,-12.82165077,148.457718
MYT,10,8,45.13790911,-12.83709531,45.19547829,-12.79034333,520.7140511
MYT,10,9,45.13790911,-12.83709531,45.06835642,-12.72390413,66.98393052
MYT,10,11,45.13790911,-12.83709531,45.28448874,-12.79797589,82.06723201
MYT,10,12,45.13790911,-12.83709531,45.17897547,-12.93163094,84.48878266
MYT,10,13,45.13790911,-12.83709531,45.18703478,-12.7459223,137.5619965
MYT,10,14,45.13790911,-12.83709531,45.12523208,-12.97288441,37.53502959
MYT,10,15,45.13790911,-12.83709531,45.07239086,-12.68493743,72.56886462
MYT,10,16,45.13790911,-12.83709531,45.0981824,-12.92389602,40.78339712
MYT,10,17,45.13790911,-12.83709531,45.27880645,-12.77808691,105.857572
MYT,11,1,45.28448874,-12.79797589,45.11861401,-12.72222232,83.79163181
MYT,11,2,45.28448874,-12.79797589,45.1481365,-12.91944665,72.97861418
MYT,11,3,45.28448874,-12.79797589,45.13375002,-12.78236867,93.67081954
MYT,11,4,45.28448874,-12.79797589,45.17685007,-12.85300062,101.0755703
MYT,11,5,45.28448874,-12.79797589,45.08688282,-12.75167338,63.36474665
MYT,11,6,45.28448874,-12.79797589,45.11780311,-12.86129904,74.80383596
MYT,11,7,45.28448874,-12.79797589,45.11297465,-12.82165077,68.70779503
MYT,11,8,45.28448874,-12.79797589,45.19547829,-12.79034333,332.545109
MYT,11,9,45.28448874,-12.79797589,45.06835642,-12.72390413,60.45027389
MYT,11,10,45.28448874,-12.79797589,45.13790911,-12.83709531,81.12864133
MYT,11,12,45.28448874,-12.79797589,45.17897547,-12.93163094,74.69683824
MYT,11,13,45.28448874,-12.79797589,45.18703478,-12.7459223,133.1132677
MYT,11,14,45.28448874,-12.79797589,45.12523208,-12.97288441,34.02432501
MYT,11,15,45.28448874,-12.79797589,45.07239086,-12.68493743,68.34549952
MYT,11,16,45.28448874,-12.79797589,45.0981824,-12.92389602,34.32463179
MYT,11,17,45.28448874,-12.79797589,45.27880645,-12.77808691,230.4223672
MYT,12,1,45.17897547,-12.93163094,45.11861401,-12.72222232,80.2990917
MYT,12,2,45.17897547,-12.93163094,45.1481365,-12.91944665,149.4586934
MYT,12,3,45.17897547,-12.93163094,45.13375002,-12.78236867,90.88368851
MYT,12,4,45.17897547,-12.93163094,45.17685007,-12.85300062,159.3179109
MYT,12,5,45.17897547,-12.93163094,45.08688282,-12.75167338,61.98214651
MYT,12,6,45.17897547,-12.93163094,45.11780311,-12.86129904,83.46110596
MYT,12,7,45.17897547,-12.93163094,45.11297465,-12.82165077,71.22467945
MYT,12,8,45.17897547,-12.93163094,45.19547829,-12.79034333,293.7907676
MYT,12,9,45.17897547,-12.93163094,45.06835642,-12.72390413,59.10907569
MYT,12,10,45.17897547,-12.93163094,45.13790911,-12.83709531,85.71397013
MYT,12,11,45.17897547,-12.93163094,45.28448874,-12.79797589,76.9794751
MYT,12,13,45.17897547,-12.93163094,45.18703478,-12.7459223,117.0289994
MYT,12,14,45.17897547,-12.93163094,45.12523208,-12.97288441,61.49525829
MYT,12,15,45.17897547,-12.93163094,45.07239086,-12.68493743,66.95169542
MYT,12,16,45.17897547,-12.93163094,45.0981824,-12.92389602,40.50526963
MYT,12,17,45.17897547,-12.93163094,45.27880645,-12.77808691,97.82350371
MYT,13,1,45.18703478,-12.7459223,45.11861401,-12.72222232,219.4418288
MYT,13,2,45.18703478,-12.7459223,45.1481365,-12.91944665,107.8463268
MYT,13,3,45.18703478,-12.7459223,45.13375002,-12.78236867,243.4751063
MYT,13,4,45.18703478,-12.7459223,45.17685007,-12.85300062,152.7594561
MYT,13,5,45.18703478,-12.7459223,45.08688282,-12.75167338,106.85433
MYT,13,6,45.18703478,-12.7459223,45.11780311,-12.86129904,116.3741607
MYT,13,7,45.18703478,-12.7459223,45.11297465,-12.82165077,111.7919542
MYT,13,8,45.18703478,-12.7459223,45.19547829,-12.79034333,833.8130934
MYT,13,9,45.18703478,-12.7459223,45.06835642,-12.72390413,98.88842421
MYT,13,10,45.18703478,-12.7459223,45.13790911,-12.83709531,129.1654636
MYT,13,11,45.18703478,-12.7459223,45.28448874,-12.79797589,126.9643469
MYT,13,12,45.18703478,-12.7459223,45.17897547,-12.93163094,108.6729744
MYT,13,14,45.18703478,-12.7459223,45.12523208,-12.97288441,50.21112947
MYT,13,15,45.18703478,-12.7459223,45.07239086,-12.68493743,110.1061342
MYT,13,16,45.18703478,-12.7459223,45.0981824,-12.92389602,51.1307309
MYT,13,17,45.18703478,-12.7459223,45.27880645,-12.77808691,168.2105073
MYT,14,1,45.12523208,-12.97288441,45.11861401,-12.72222232,68.98606182
MYT,14,2,45.12523208,-12.97288441,45.1481365,-12.91944665,114.6265327
MYT,14,3,45.12523208,-12.97288441,45.13375002,-12.78236867,75.73372905
MYT,14,4,45.12523208,-12.97288441,45.17685007,-12.85300062,83.89403945
MYT,14,5,45.12523208,-12.97288441,45.08688282,-12.75167338,53.14253956
MYT,14,6,45.12523208,-12.97288441,45.11780311,-12.86129904,69.29468618
MYT,14,7,45.12523208,-12.97288441,45.11297465,-12.82165077,59.4058555
MYT,14,8,45.12523208,-12.97288441,45.19547829,-12.79034333,240.1124391
MYT,14,9,45.12523208,-12.97288441,45.06835642,-12.72390413,51.11889881
MYT,14,10,45.12523208,-12.97288441,45.13790911,-12.83709531,69.7675035
MYT,14,11,45.12523208,-12.97288441,45.28448874,-12.79797589,64.26289929
MYT,14,12,45.12523208,-12.97288441,45.17897547,-12.93163094,112.8353444
MYT,14,13,45.12523208,-12.97288441,45.18703478,-12.7459223,99.29783796
MYT,14,15,45.12523208,-12.97288441,45.07239086,-12.68493743,58.31424005
MYT,14,16,45.12523208,-12.97288441,45.0981824,-12.92389602,55.62914533
MYT,14,17,45.12523208,-12.97288441,45.27880645,-12.77808691,82.58293086
MYT,15,1,45.07239086,-12.68493743,45.11861401,-12.72222232,143.2513107
MYT,15,2,45.07239086,-12.68493743,45.1481365,-12.91944665,65.66240987
MYT,15,3,45.07239086,-12.68493743,45.13375002,-12.78236867,91.19858244
MYT,15,4,45.07239086,-12.68493743,45.17685007,-12.85300062,84.82127645
MYT,15,5,45.07239086,-12.68493743,45.08688282,-12.75167338,72.19287581
MYT,15,6,45.07239086,-12.68493743,45.11780311,-12.86129904,68.55458712
MYT,15,7,45.07239086,-12.68493743,45.11297465,-12.82165077,65.5309894
MYT,15,8,45.07239086,-12.68493743,45.19547829,-12.79034333,269.9077693
MYT,15,9,45.07239086,-12.68493743,45.06835642,-12.72390413,114.4686651
MYT,15,10,45.07239086,-12.68493743,45.13790911,-12.83709531,73.14843089
MYT,15,11,45.07239086,-12.68493743,45.28448874,-12.79797589,69.98422041
MYT,15,12,45.07239086,-12.68493743,45.17897547,-12.93163094,66.66265394
MYT,15,13,45.07239086,-12.68493743,45.18703478,-12.7459223,118.4712129
MYT,15,14,45.07239086,-12.68493743,45.12523208,-12.97288441,31.66827954
MYT,15,16,45.07239086,-12.68493743,45.0981824,-12.92389602,31.4825891
MYT,15,17,45.07239086,-12.68493743,45.27880645,-12.77808691,90.17206402
MYT,16,1,45.0981824,-12.92389602,45.11861401,-12.72222232,69.59670102
MYT,16,2,45.0981824,-12.92389602,45.1481365,-12.91944665,118.556538
MYT,16,3,45.0981824,-12.92389602,45.13375002,-12.78236867,79.34621236
MYT,16,4,45.0981824,-12.92389602,45.17685007,-12.85300062,87.61651666
MYT,16,5,45.0981824,-12.92389602,45.08688282,-12.75167338,54.58880917
MYT,16,6,45.0981824,-12.92389602,45.11780311,-12.86129904,77.38416492
MYT,16,7,45.0981824,-12.92389602,45.11297465,-12.82165077,64.22747541
MYT,16,8,45.0981824,-12.92389602,45.19547829,-12.79034333,245.9570204
MYT,16,9,45.0981824,-12.92389602,45.06835642,-12.72390413,51.44778908
MYT,16,10,45.0981824,-12.92389602,45.13790911,-12.83709531,75.09863691
MYT,16,11,45.0981824,-12.92389602,45.28448874,-12.79797589,64.22558756
MYT,16,12,45.0981824,-12.92389602,45.17897547,-12.93163094,73.68660137
MYT,16,13,45.0981824,-12.92389602,45.18703478,-12.7459223,100.4094
MYT,16,14,45.0981824,-12.92389602,45.12523208,-12.97288441,55.35133684
MYT,16,15,45.0981824,-12.92389602,45.07239086,-12.68493743,57.80186815
MYT,16,17,45.0981824,-12.92389602,45.27880645,-12.77808691,82.62751284
MYT,17,1,45.27880645,-12.77808691,45.11861401,-12.72222232,104.9599147
MYT,17,2,45.27880645,-12.77808691,45.1481365,-12.91944665,89.57226628
MYT,17,3,45.27880645,-12.77808691,45.13375002,-12.78236867,116.9613386
MYT,17,4,45.27880645,-12.77808691,45.17685007,-12.85300062,123.815025
MYT,17,5,45.27880645,-12.77808691,45.08688282,-12.75167338,78.76634656
MYT,17,6,45.27880645,-12.77808691,45.11780311,-12.86129904,92.24914735
MYT,17,7,45.27880645,-12.77808691,45.11297465,-12.82165077,85.06631984
MYT,17,8,45.27880645,-12.77808691,45.19547829,-12.79034333,417.8259694
MYT,17,9,45.27880645,-12.77808691,45.06835642,-12.72390413,75.09556334
MYT,17,10,45.27880645,-12.77808691,45.13790911,-12.83709531,100.1730984
MYT,17,11,45.27880645,-12.77808691,45.28448874,-12.79797589,219.8638825
MYT,17,12,45.27880645,-12.77808691,45.17897547,-12.93163094,91.46349358
MYT,17,13,45.27880645,-12.77808691,45.18703478,-12.7459223,169.7833558
