ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
MRT,1,2,-16.25076252,16.60395164,-15.68895105,17.21988286,241.3753589
MRT,1,3,-16.25076252,16.60395164,-15.40558201,18.42202905,80.32167577
MRT,1,4,-16.25076252,16.60395164,-15.07275602,16.93637055,153.1401129
MRT,1,5,-16.25076252,16.60395164,-15.73114849,16.65249684,472.5413994
MRT,1,6,-16.25076252,16.60395164,-13.09345288,19.4204507,22.39626742
MRT,1,7,-16.25076252,16.60395164,-13.45699918,20.68910111,25.04457869
MRT,1,8,-16.25076252,16.60395164,-9.33761722,21.28682822,6.633677897
MRT,1,9,-16.25076252,16.60395164,-12.39380137,16.67474173,39.59629042
MRT,1,10,-16.25076252,16.60395164,-11.2704735,17.77880835,7.86988794
MRT,1,11,-16.25076252,16.60395164,-11.98813212,16.88274112,27.65520848
MRT,1,12,-16.25076252,16.60395164,-11.20874692,15.85635775,30.43852385
MRT,1,13,-16.25076252,16.60395164,-11.35655326,16.76013901,34.20986987
MRT,1,14,-16.25076252,16.60395164,-13.65129055,16.97845275,76.54886198
MRT,1,15,-16.25076252,16.60395164,-13.94734423,16.45038386,78.30901708
MRT,1,16,-16.25076252,16.60395164,-14.42060039,16.66762108,132.4611207
MRT,1,17,-16.25076252,16.60395164,-13.78182298,16.2602295,70.49279854
MRT,1,18,-16.25076252,16.60395164,-12.94076924,17.72824836,39.99126222
MRT,1,19,-16.25076252,16.60395164,-15.98108211,20.82474041,73.2817929
MRT,1,20,-16.25076252,16.60395164,-13.1855524,16.03829773,106.0694411
MRT,1,21,-16.25076252,16.60395164,-12.52520845,16.04561283,44.86867648
MRT,1,22,-16.25076252,16.60395164,-12.83632061,15.53177532,38.98573151
MRT,1,23,-16.25076252,16.60395164,-12.97096977,16.4524974,39.18303471
MRT,1,24,-16.25076252,16.60395164,-11.88025353,15.68945205,31.80704922
MRT,1,25,-16.25076252,16.60395164,-12.25071683,15.21812684,82.1694899
MRT,1,26,-16.25076252,16.60395164,-6.97627831,15.77775803,27.19672749
MRT,1,27,-16.25076252,16.60395164,-6.014697194,16.20819218,22.06536545
MRT,1,28,-16.25076252,16.60395164,-8.730476097,15.9212521,21.56914513
MRT,1,29,-16.25076252,16.60395164,-7.316056109,16.40958828,25.60263759
MRT,1,30,-16.25076252,16.60395164,-7.05574163,18.99429421,13.4028864
MRT,1,31,-16.25076252,16.60395164,-8.193097703,16.18634464,23.67816117
MRT,1,32,-16.25076252,16.60395164,-9.27378859,16.85133829,22.06299241
MRT,1,33,-16.25076252,16.60395164,-9.439970753,15.87508005,26.61502629
MRT,1,34,-16.25076252,16.60395164,-10.45662327,17.10134367,20.97862975
MRT,1,35,-16.25076252,16.60395164,-10.3103078,15.98730481,27.46346649
MRT,1,36,-16.25076252,16.60395164,-15.11340772,19.99180925,21.51132165
MRT,1,37,-16.25076252,16.60395164,-15.90719915,18.14302342,953.4270231
MRT,1,38,-16.25076252,16.60395164,-12.15998205,17.84347705,29.38822609
MRT,1,39,-16.25076252,16.60395164,-9.72069331,18.69238486,5.055826538
MRT,1,40,-16.25076252,16.60395164,-11.551589,18.6279271,24.5562496
MRT,1,41,-16.25076252,16.60395164,-8.630390139,25.6594882,5.216663232
MRT,1,42,-16.25076252,16.60395164,-10.21465027,23.45323679,5.134597748
MRT,1,43,-16.25076252,16.60395164,-12.28805137,22.66915781,20.42795241
MRT,1,44,-16.25076252,16.60395164,-14.12202132,18.13307538,71.86682391
MRT,2,1,-15.68895105,17.21988286,-16.25076252,16.60395164,244.3906251
MRT,2,3,-15.68895105,17.21988286,-15.40558201,18.42202905,150.5910386
MRT,2,4,-15.68895105,17.21988286,-15.07275602,16.93637055,448.9073533
MRT,2,5,-15.68895105,17.21988286,-15.73114849,16.65249684,462.9023592
MRT,2,6,-15.68895105,17.21988286,-13.09345288,19.4204507,29.32873416
MRT,2,7,-15.68895105,17.21988286,-13.45699918,20.68910111,29.94096985
MRT,2,8,-15.68895105,17.21988286,-9.33761722,21.28682822,6.672541227
MRT,2,9,-15.68895105,17.21988286,-12.39380137,16.67474173,48.74346634
MRT,2,10,-15.68895105,17.21988286,-11.2704735,17.77880835,9.063377752
MRT,2,11,-15.68895105,17.21988286,-11.98813212,16.88274112,32.64209943
MRT,2,12,-15.68895105,17.21988286,-11.20874692,15.85635775,33.28775184
MRT,2,13,-15.68895105,17.21988286,-11.35655326,16.76013901,38.63687364
MRT,2,14,-15.68895105,17.21988286,-13.65129055,16.97845275,119.7012441
MRT,2,15,-15.68895105,17.21988286,-13.94734423,16.45038386,102.2146372
MRT,2,16,-15.68895105,17.21988286,-14.42060039,16.66762108,146.0768393
MRT,2,17,-15.68895105,17.21988286,-13.78182298,16.2602295,93.26060147
MRT,2,18,-15.68895105,17.21988286,-12.94076924,17.72824836,60.65282894
MRT,2,19,-15.68895105,17.21988286,-15.98108211,20.82474041,87.50406603
MRT,2,20,-15.68895105,17.21988286,-13.1855524,16.03829773,134.3780903
MRT,2,21,-15.68895105,17.21988286,-12.52520845,16.04561283,52.64662659
MRT,2,22,-15.68895105,17.21988286,-12.83632061,15.53177532,43.90661894
MRT,2,23,-15.68895105,17.21988286,-12.97096977,16.4524974,52.38108837
MRT,2,24,-15.68895105,17.21988286,-11.88025353,15.68945205,34.92929609
MRT,2,25,-15.68895105,17.21988286,-12.25071683,15.21812684,88.47998589
MRT,2,26,-15.68895105,17.21988286,-6.97627831,15.77775803,26.90493782
MRT,2,27,-15.68895105,17.21988286,-6.014697194,16.20819218,21.60586859
MRT,2,28,-15.68895105,17.21988286,-8.730476097,15.9212521,22.18525156
MRT,2,29,-15.68895105,17.21988286,-7.316056109,16.40958828,25.42663946
MRT,2,30,-15.68895105,17.21988286,-7.05574163,18.99429421,13.09398566
MRT,2,31,-15.68895105,17.21988286,-8.193097703,16.18634464,24.00086133
MRT,2,32,-15.68895105,17.21988286,-9.27378859,16.85133829,23.32327871
MRT,2,33,-15.68895105,17.21988286,-9.439970753,15.87508005,27.9909544
MRT,2,34,-15.68895105,17.21988286,-10.45662327,17.10134367,23.27260526
MRT,2,35,-15.68895105,17.21988286,-10.3103078,15.98730481,29.68111639
MRT,2,36,-15.68895105,17.21988286,-15.11340772,19.99180925,31.58467635
MRT,2,37,-15.68895105,17.21988286,-15.90719915,18.14302342,1298.884831
MRT,2,38,-15.68895105,17.21988286,-12.15998205,17.84347705,36.45004189
MRT,2,39,-15.68895105,17.21988286,-9.72069331,18.69238486,5.465442263
MRT,2,40,-15.68895105,17.21988286,-11.551589,18.6279271,28.78358865
MRT,2,41,-15.68895105,17.21988286,-8.630390139,25.6594882,4.973675972
MRT,2,42,-15.68895105,17.21988286,-10.21465027,23.45323679,5.006732013
MRT,2,43,-15.68895105,17.21988286,-12.28805137,22.66915781,21.62351087
MRT,2,44,-15.68895105,17.21988286,-14.12202132,18.13307538,187.7973546
MRT,3,1,-15.40558201,18.42202905,-16.25076252,16.60395164,82.54543456
MRT,3,2,-15.40558201,18.42202905,-15.68895105,17.21988286,152.9750069
MRT,3,4,-15.40558201,18.42202905,-15.07275602,16.93637055,137.9591662
MRT,3,5,-15.40558201,18.42202905,-15.73114849,16.65249684,120.0102733
MRT,3,6,-15.40558201,18.42202905,-13.09345288,19.4204507,50.39285842
MRT,3,7,-15.40558201,18.42202905,-13.45699918,20.68910111,44.56397469
MRT,3,8,-15.40558201,18.42202905,-9.33761722,21.28682822,6.584399089
MRT,3,9,-15.40558201,18.42202905,-12.39380137,16.67474173,43.25703083
