ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
GNB,1,2,-14.70757077,12.16169468,-15.78058441,11.8763569,334.797279
GNB,1,3,-14.70757077,12.16169468,-15.61065185,11.87564316,1930.88525
GNB,1,4,-14.70757077,12.16169468,-16.00442628,11.31109444,101.1479914
GNB,1,5,-14.70757077,12.16169468,-16.04149258,12.19424645,405.7230371
GNB,1,6,-14.70757077,12.16169468,-14.11020269,12.16324754,1382.630324
GNB,1,7,-14.70757077,12.16169468,-15.27077123,12.28584019,1434.916358
GNB,1,8,-14.70757077,12.16169468,-15.18687127,11.66393571,774.4589604
GNB,1,9,-14.70757077,12.16169468,-14.98958555,11.3299212,658.9446076
GNB,2,1,-15.78058441,11.8763569,-14.70757077,12.16169468,341.0335038
GNB,2,3,-15.78058441,11.8763569,-15.61065185,11.87564316,3611.839152
GNB,2,4,-15.78058441,11.8763569,-16.00442628,11.31109444,168.1502067
GNB,2,5,-15.78058441,11.8763569,-16.04149258,12.19424645,1028.69701
GNB,2,6,-15.78058441,11.8763569,-14.11020269,12.16324754,294.9554084
GNB,2,7,-15.78058441,11.8763569,-15.27077123,12.28584019,971.1440838
GNB,2,8,-15.78058441,11.8763569,-15.18687127,11.66393571,424.3199951
GNB,2,9,-15.78058441,11.8763569,-14.98958555,11.3299212,297.3385106
GNB,3,1,-15.61065185,11.87564316,-14.70757077,12.16169468,808.7541162
GNB,3,2,-15.61065185,11.87564316,-15.78058441,11.8763569,1489.240901
GNB,3,4,-15.61065185,11.87564316,-16.00442628,11.31109444,302.1163703
GNB,3,5,-15.61065185,11.87564316,-16.04149258,12.19424645,1388.171192
GNB,3,6,-15.61065185,11.87564316,-14.11020269,12.16324754,608.5763554
GNB,3,7,-15.61065185,11.87564316,-15.27077123,12.28584019,2175.092079
GNB,3,8,-15.61065185,11.87564316,-15.18687127,11.66393571,932.1351278
GNB,3,9,-15.61065185,11.87564316,-14.98958555,11.3299212,722.5335465
GNB,4,1,-16.00442628,11.31109444,-14.70757077,12.16169468,200.1290237
GNB,4,2,-16.00442628,11.31109444,-15.78058441,11.8763569,328.4859343
GNB,4,3,-16.00442628,11.31109444,-15.61065185,11.87564316,1434.249251
GNB,4,5,-16.00442628,11.31109444,-16.04149258,12.19424645,283.5547741
GNB,4,6,-16.00442628,11.31109444,-14.11020269,12.16324754,164.4406547
GNB,4,7,-16.00442628,11.31109444,-15.27077123,12.28584019,219.1466434
GNB,4,8,-16.00442628,11.31109444,-15.18687127,11.66393571,189.4157135
GNB,4,9,-16.00442628,11.31109444,-14.98958555,11.3299212,186.4263292
GNB,5,1,-16.04149258,12.19424645,-14.70757077,12.16169468,399.7729504
GNB,5,2,-16.04149258,12.19424645,-15.78058441,11.8763569,999.9237423
GNB,5,3,-16.04149258,12.19424645,-15.61065185,11.87564316,3277.414529
GNB,5,4,-16.04149258,12.19424645,-16.00442628,11.31109444,142.250136
GNB,5,6,-16.04149258,12.19424645,-14.11020269,12.16324754,350.7417274
GNB,5,7,-16.04149258,12.19424645,-15.27077123,12.28584019,1053.000861
GNB,5,8,-16.04149258,12.19424645,-15.18687127,11.66393571,314.85254
GNB,5,9,-16.04149258,12.19424645,-14.98958555,11.3299212,298.2554249
GNB,6,1,-14.11020269,12.16324754,-14.70757077,12.16169468,1352.562238
GNB,6,2,-14.11020269,12.16324754,-15.78058441,11.8763569,285.6533429
GNB,6,3,-14.11020269,12.16324754,-15.61065185,11.87564316,1427.187019
GNB,6,4,-14.11020269,12.16324754,-16.00442628,11.31109444,82.00169492
GNB,6,5,-14.11020269,12.16324754,-16.04149258,12.19424645,347.9463425
GNB,6,7,-14.11020269,12.16324754,-15.27077123,12.28584019,455.0115799
GNB,6,8,-14.11020269,12.16324754,-15.18687127,11.66393571,280.9453038
GNB,6,9,-14.11020269,12.16324754,-14.98958555,11.3299212,474.7268756
GNB,7,1,-15.27077123,12.28584019,-14.70757077,12.16169468,1397.239894
GNB,7,2,-15.27077123,12.28584019,-15.78058441,11.8763569,932.8475001
GNB,7,3,-15.27077123,12.28584019,-15.61065185,11.87564316,5065.621924
GNB,7,4,-15.27077123,12.28584019,-16.00442628,11.31109444,108.7330918
GNB,7,5,-15.27077123,12.28584019,-16.04149258,12.19424645,1039.650344
GNB,7,6,-15.27077123,12.28584019,-14.11020269,12.16324754,452.7783318
GNB,7,8,-15.27077123,12.28584019,-15.18687127,11.66393571,571.5344137
GNB,7,9,-15.27077123,12.28584019,-14.98958555,11.3299212,380.8478868
GNB,8,1,-15.18687127,11.66393571,-14.70757077,12.16169468,801.1340787
GNB,8,2,-15.18687127,11.66393571,-15.78058441,11.8763569,432.8744335
GNB,8,3,-15.18687127,11.66393571,-15.61065185,11.87564316,2314.079162
GNB,8,4,-15.18687127,11.66393571,-16.00442628,11.31109444,99.32547618
GNB,8,5,-15.18687127,11.66393571,-16.04149258,12.19424645,328.9633156
GNB,8,6,-15.18687127,11.66393571,-14.11020269,12.16324754,295.6547676
GNB,8,7,-15.18687127,11.66393571,-15.27077123,12.28584019,611.1835776
GNB,8,9,-15.18687127,11.66393571,-14.98958555,11.3299212,706.6302478
GNB,9,1,-14.98958555,11.3299212,-14.70757077,12.16169468,664.5470789
GNB,9,2,-14.98958555,11.3299212,-15.78058441,11.8763569,295.0690165
GNB,9,3,-14.98958555,11.3299212,-15.61065185,11.87564316,1755.241505
GNB,9,4,-14.98958555,11.3299212,-16.00442628,11.31109444,96.03599874
GNB,9,5,-14.98958555,11.3299212,-16.04149258,12.19424645,305.9277074
GNB,9,6,-14.98958555,11.3299212,-14.11020269,12.16324754,491.0220259
GNB,9,7,-14.98958555,11.3299212,-15.27077123,12.28584019,397.2538237
GNB,9,8,-14.98958555,11.3299212,-15.18687127,11.66393571,692.3603503
