ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
SSD,71,72,32.32662931,7.378779468,32.79659308,9.887490111,1065.004778
SSD,71,73,29.88578342,8.926421188,32.79659308,9.887490111,566.847931
SSD,71,81,28.60061303,8.019714327,32.79659308,9.887490111,267.2364835
SSD,71,82,27.13886341,8.924715269,32.79659308,9.887490111,226.116775
SSD,71,83,26.09976852,8.248650023,32.79659308,9.887490111,135.4111431
SSD,71,84,29.92460903,6.648737202,32.79659308,9.887490111,265.5731518
SSD,71,91,28.67047809,5.548673476,32.79659308,9.887490111,195.1212649
SSD,71,92,31.19618453,4.768039102,32.79659308,9.887490111,260.8926893
SSD,71,93,33.60190711,4.903423403,32.79659308,9.887490111,245.3103371
SSD,72,71,32.79659308,9.887490111,32.32662931,7.378779468,1800.556653
SSD,72,73,29.88578342,8.926421188,32.32662931,7.378779468,1175.958246
SSD,72,81,28.60061303,8.019714327,32.32662931,7.378779468,601.9465698
SSD,72,82,27.13886341,8.924715269,32.32662931,7.378779468,442.7309072
SSD,72,83,26.09976852,8.248650023,32.32662931,7.378779468,263.6781409
SSD,72,84,29.92460903,6.648737202,32.32662931,7.378779468,1658.255718
SSD,72,91,28.67047809,5.548673476,32.32662931,7.378779468,502.8537746
SSD,72,92,31.19618453,4.768039102,32.32662931,7.378779468,1520.019399
SSD,72,93,33.60190711,4.903423403,32.32662931,7.378779468,1417.708627
SSD,73,71,32.79659308,9.887490111,29.88578342,8.926421188,559.8409391
SSD,73,72,32.32662931,7.378779468,29.88578342,8.926421188,687.1233193
SSD,73,81,28.60061303,8.019714327,29.88578342,8.926421188,1351.591007
SSD,73,82,27.13886341,8.924715269,29.88578342,8.926421188,657.1339232
SSD,73,83,26.09976852,8.248650023,29.88578342,8.926421188,174.6188854
SSD,73,84,29.92460903,6.648737202,29.88578342,8.926421188,879.9208155
SSD,73,91,28.67047809,5.548673476,29.88578342,8.926421188,253.541622
SSD,73,92,31.19618453,4.768039102,29.88578342,8.926421188,256.7143739
SSD,73,93,33.60190711,4.903423403,29.88578342,8.926421188,189.0740605
SSD,81,71,32.79659308,9.887490111,28.60061303,8.019714327,266.4201126
SSD,81,72,32.32662931,7.378779468,28.60061303,8.019714327,355.0340082
SSD,81,73,29.88578342,8.926421188,28.60061303,8.019714327,1365.31319
SSD,81,82,27.13886341,8.924715269,28.60061303,8.019714327,1512.578587
SSD,81,83,26.09976852,8.248650023,28.60061303,8.019714327,591.3177932
SSD,81,84,29.92460903,6.648737202,28.60061303,8.019714327,1299.876878
SSD,81,91,28.67047809,5.548673476,28.60061303,8.019714327,818.3878821
SSD,81,92,31.19618453,4.768039102,28.60061303,8.019714327,304.7969994
SSD,81,93,33.60190711,4.903423403,28.60061303,8.019714327,203.7322762
SSD,82,71,32.79659308,9.887490111,27.13886341,8.924715269,231.687234
SSD,82,72,32.32662931,7.378779468,27.13886341,8.924715269,268.3765719
SSD,82,73,29.88578342,8.926421188,27.13886341,8.924715269,682.0087624
SSD,82,81,28.60061303,8.019714327,27.13886341,8.924715269,1555.178526
SSD,82,83,26.09976852,8.248650023,27.13886341,8.924715269,1143.185587
SSD,82,84,29.92460903,6.648737202,27.13886341,8.924715269,313.9582922
SSD,82,91,28.67047809,5.548673476,27.13886341,8.924715269,290.19641
SSD,82,92,31.19618453,4.768039102,27.13886341,8.924715269,240.3661245
SSD,82,93,33.60190711,4.903423403,27.13886341,8.924715269,195.3378437
SSD,83,71,32.79659308,9.887490111,26.09976852,8.248650023,69.29259404
SSD,83,72,32.32662931,7.378779468,26.09976852,8.248650023,79.82249022
SSD,83,73,29.88578342,8.926421188,26.09976852,8.248650023,90.48358288
SSD,83,81,28.60061303,8.019714327,26.09976852,8.248650023,303.5119239
SSD,83,82,27.13886341,8.924715269,26.09976852,8.248650023,570.6730441
SSD,83,84,29.92460903,6.648737202,26.09976852,8.248650023,89.24960155
SSD,83,91,28.67047809,5.548673476,26.09976852,8.248650023,140.8777254
SSD,83,92,31.19618453,4.768039102,26.09976852,8.248650023,76.26388774
SSD,83,93,33.60190711,4.903423403,26.09976852,8.248650023,65.49137613
SSD,84,71,32.79659308,9.887490111,29.92460903,6.648737202,262.674011
SSD,84,72,32.32662931,7.378779468,29.92460903,6.648737202,970.2125461
SSD,84,73,29.88578342,8.926421188,29.92460903,6.648737202,881.5194552
SSD,84,81,28.60061303,8.019714327,29.92460903,6.648737202,1289.831162
SSD,84,82,27.13886341,8.924715269,29.92460903,6.648737202,303.1850254
SSD,84,83,26.09976852,8.248650023,29.92460903,6.648737202,172.5890636
SSD,84,91,28.67047809,5.548673476,29.92460903,6.648737202,1281.405732
SSD,84,92,31.19618453,4.768039102,29.92460903,6.648737202,1116.752908
SSD,84,93,33.60190711,4.903423403,29.92460903,6.648737202,260.7264135
SSD,91,71,32.79659308,9.887490111,28.67047809,5.548673476,185.9338042
SSD,91,72,32.32662931,7.378779468,28.67047809,5.548673476,283.4752836
SSD,91,73,29.88578342,8.926421188,28.67047809,5.548673476,244.667847
SSD,91,81,28.60061303,8.019714327,28.67047809,5.548673476,782.3877469
SSD,91,82,27.13886341,8.924715269,28.67047809,5.548673476,269.9820823
SSD,91,83,26.09976852,8.248650023,28.67047809,5.548673476,262.4712061
SSD,91,84,29.92460903,6.648737202,28.67047809,5.548673476,1234.879876
SSD,91,92,31.19618453,4.768039102,28.67047809,5.548673476,758.4159613
SSD,91,93,33.60190711,4.903423403,28.67047809,5.548673476,201.3567835
SSD,92,71,32.79659308,9.887490111,31.19618453,4.768039102,271.4837421
SSD,92,72,32.32662931,7.378779468,31.19618453,4.768039102,935.934527
SSD,92,73,29.88578342,8.926421188,31.19618453,4.768039102,270.5329699
SSD,92,81,28.60061303,8.019714327,31.19618453,4.768039102,318.2717911
SSD,92,82,27.13886341,8.924715269,31.19618453,4.768039102,244.2074462
SSD,92,83,26.09976852,8.248650023,31.19618453,4.768039102,155.1476204
SSD,92,84,29.92460903,6.648737202,31.19618453,4.768039102,1175.844531
SSD,92,91,28.67047809,5.548673476,31.19618453,4.768039102,828.7994387
SSD,92,93,33.60190711,4.903423403,31.19618453,4.768039102,1102.956388
SSD,93,71,32.79659308,9.887490111,33.60190711,4.903423403,237.6065212
SSD,93,72,32.32662931,7.378779468,33.60190711,4.903423403,812.4312726
SSD,93,73,29.88578342,8.926421188,33.60190711,4.903423403,185.4584795
SSD,93,81,28.60061303,8.019714327,33.60190711,4.903423403,198.0166636
SSD,93,82,27.13886341,8.924715269,33.60190711,4.903423403,184.7281539
SSD,93,83,26.09976852,8.248650023,33.60190711,4.903423403,124.0141748
SSD,93,84,29.92460903,6.648737202,33.60190711,4.903423403,255.4265074
SSD,93,91,28.67047809,5.548673476,33.60190711,4.903423403,204.7545666
SSD,93,92,31.19618453,4.768039102,33.60190711,4.903423403,1026.887449
