ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
BGD,1,2,90.21668683,22.69239343,90.43815303,22.22113684,14168.6169
BGD,1,3,90.21668683,22.69239343,92.36807571,21.81318859,836.6943873
BGD,1,4,90.21668683,22.69239343,91.91567134,22.13474105,10271.36072
BGD,1,5,90.21668683,22.69239343,90.98882253,23.54824573,33260.89767
BGD,1,6,90.21668683,22.69239343,91.95316877,23.16952317,1666.254019
BGD,1,7,90.21668683,22.69239343,91.10885548,22.80039348,15168.54649
BGD,1,8,90.21668683,22.69239343,92.278695,22.84869068,1365.591472
BGD,1,9,90.21668683,22.69239343,90.36761151,23.8664872,48204.74511
BGD,1,10,90.21668683,22.69239343,89.9681146,23.34254513,17368.87579
BGD,1,11,90.21668683,22.69239343,89.94073846,25.0172173,3380.293468
BGD,1,12,90.21668683,22.69239343,90.94440904,24.37242035,3559.124011
BGD,1,13,90.21668683,22.69239343,90.59668455,24.76503859,6560.362348
BGD,1,14,90.21668683,22.69239343,89.9976825,24.35573935,4868.593032
BGD,1,15,90.21668683,22.69239343,89.24950397,23.26941801,11915.99538
BGD,1,16,90.21668683,22.69239343,89.44601662,22.40164829,14395.1574
BGD,1,17,90.21668683,22.69239343,88.90660329,23.79688802,5088.533598
BGD,1,18,90.21668683,22.69239343,89.30535326,24.8943587,3880.735382
BGD,1,19,90.21668683,22.69239343,88.62404142,25.86533372,3800.523629
BGD,1,20,90.21668683,22.69239343,89.49677959,24.22925172,6906.547172
BGD,1,21,90.21668683,22.69239343,88.7077649,24.65169666,6478.843819
BGD,1,22,90.21668683,22.69239343,89.35658283,25.71987934,6461.151336
BGD,1,23,90.21668683,22.69239343,91.6673623,24.71692895,7053.87186
BGD,2,1,90.43815303,22.22113684,90.21668683,22.69239343,14458.62173
BGD,2,3,90.43815303,22.22113684,92.36807571,21.81318859,1028.767742
BGD,2,4,90.43815303,22.22113684,91.91567134,22.13474105,13165.73497
BGD,2,5,90.43815303,22.22113684,90.98882253,23.54824573,26447.3705
BGD,2,6,90.43815303,22.22113684,91.95316877,23.16952317,1690.500906
BGD,2,7,90.43815303,22.22113684,91.10885548,22.80039348,15348.55252
BGD,2,8,90.43815303,22.22113684,92.278695,22.84869068,1486.529817
BGD,2,9,90.43815303,22.22113684,90.36761151,23.8664872,34372.10239
BGD,2,10,90.43815303,22.22113684,89.9681146,23.34254513,11237.18864
BGD,2,11,90.43815303,22.22113684,89.94073846,25.0172173,3050.901121
BGD,2,12,90.43815303,22.22113684,90.94440904,24.37242035,2966.973569
BGD,2,13,90.43815303,22.22113684,90.59668455,24.76503859,5695.975205
BGD,2,14,90.43815303,22.22113684,89.9976825,24.35573935,3764.702933
BGD,2,15,90.43815303,22.22113684,89.24950397,23.26941801,8401.827681
BGD,2,16,90.43815303,22.22113684,89.44601662,22.40164829,12677.90606
BGD,2,17,90.43815303,22.22113684,88.90660329,23.79688802,3931.152137
BGD,2,18,90.43815303,22.22113684,89.30535326,24.8943587,3504.436212
BGD,2,19,90.43815303,22.22113684,88.62404142,25.86533372,3738.361266
BGD,2,20,90.43815303,22.22113684,89.49677959,24.22925172,5298.973305
BGD,2,21,90.43815303,22.22113684,88.7077649,24.65169666,5911.40802
BGD,2,22,90.43815303,22.22113684,89.35658283,25.71987934,6405.862455
BGD,2,23,90.43815303,22.22113684,91.6673623,24.71692895,6672.937295
BGD,3,1,92.36807571,21.81318859,90.21668683,22.69239343,1142.459387
BGD,3,2,92.36807571,21.81318859,90.43815303,22.22113684,1376.911384
BGD,3,4,92.36807571,21.81318859,91.91567134,22.13474105,8005.945421
BGD,3,5,92.36807571,21.81318859,90.98882253,23.54824573,4745.095057
BGD,3,6,92.36807571,21.81318859,91.95316877,23.16952317,595.6624791
BGD,3,7,92.36807571,21.81318859,91.10885548,22.80039348,2455.870164
BGD,3,8,92.36807571,21.81318859,92.278695,22.84869068,777.9104669
BGD,3,9,92.36807571,21.81318859,90.36761151,23.8664872,6007.815701
BGD,3,10,92.36807571,21.81318859,89.9681146,23.34254513,1405.370922
BGD,3,11,92.36807571,21.81318859,89.94073846,25.0172173,790.4418822
BGD,3,12,92.36807571,21.81318859,90.94440904,24.37242035,698.2521258
BGD,3,13,92.36807571,21.81318859,90.59668455,24.76503859,1442.634652
BGD,3,14,92.36807571,21.81318859,89.9976825,24.35573935,834.1861512
BGD,3,15,92.36807571,21.81318859,89.24950397,23.26941801,1264.237681
