ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
MMR,1,2,94.70478144,16.83609731,95.2017809,17.85323116,1284.866402
MMR,1,3,94.70478144,16.83609731,95.55721744,16.96012657,1339.960986
MMR,1,4,94.70478144,16.83609731,95.03239349,16.3833912,4260.850822
MMR,1,5,94.70478144,16.83609731,95.54486723,16.17847744,990.3592068
MMR,1,6,94.70478144,16.83609731,96.59335263,17.73131315,1390.889154
MMR,1,7,94.70478144,16.83609731,95.32039261,18.74817388,453.4476559
MMR,1,8,94.70478144,16.83609731,96.36249814,18.80241291,373.0027495
MMR,1,9,94.70478144,16.83609731,95.75518035,18.09900951,714.4386797
MMR,1,10,94.70478144,16.83609731,93.40468022,21.47209338,50.48787459
MMR,1,11,94.70478144,16.83609731,93.65627084,22.99748837,44.23231449
MMR,1,12,94.70478144,16.83609731,97.17882081,24.26028138,39.63062056
MMR,1,13,94.70478144,16.83609731,97.13792825,25.78317975,97.21731003
MMR,1,14,94.70478144,16.83609731,97.78238394,27.26892185,24.8986596
MMR,1,15,94.70478144,16.83609731,97.42909545,18.92135405,30.17959613
MMR,1,16,94.70478144,16.83609731,97.34179602,19.49130147,74.17801064
MMR,1,17,94.70478144,16.83609731,98.2330204,15.99187557,142.0208997
MMR,1,18,94.70478144,16.83609731,97.43413507,17.86974093,314.8638824
MMR,1,19,94.70478144,16.83609731,98.53040116,16.54134224,30.87915357
MMR,1,20,94.70478144,16.83609731,95.32230394,20.26471119,488.8062251
MMR,1,21,94.70478144,16.83609731,94.48606469,20.38017893,237.9428791
MMR,1,22,94.70478144,16.83609731,94.5236024,21.55705901,381.3073951
MMR,1,23,94.70478144,16.83609731,95.06121825,19.41679487,283.5846186
MMR,1,24,94.70478144,16.83609731,96.24565594,21.60525517,179.8539029
MMR,1,25,94.70478144,16.83609731,96.37312317,21.96398647,315.3517592
MMR,1,26,94.70478144,16.83609731,96.03167343,20.86286812,334.7546724
MMR,1,27,94.70478144,16.83609731,95.39116862,21.1649366,930.2932535
MMR,1,28,94.70478144,16.83609731,96.18317447,22.80917469,85.5878818
MMR,1,29,94.70478144,16.83609731,96.15432755,19.98005993,387.5729933
