MB_CODE_2016,LGA_CODE_2016,LGA_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
80053620000,89399,Unincorporated ACT,8,Australian Capital Territory,0.003
80028250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0339
80028190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0285
80028400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0549
80028230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0618
80028241000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0349
80028242000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0109
80028100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0402
80028110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0654
80028370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0671
80028170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1711
80028120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0449
80028160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0673
80030120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0028
80030110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0371
80030070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0095
80053640000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0054
80030100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0522
80047510000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0034
80030150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0788
80030090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0682
80030370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0069
80053670000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1345
80030350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0074
80030360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0532
80053660000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1369
80030340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0275
80030420000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0358
80030410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0296
80030400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0179
80030390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0238
80030380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0178
80030330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1947
80030320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0896
80030430000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0276
80030440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.004
80030240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0422
80030280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0197
80030270000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0425
80030250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0385
80030230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0055
80030080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.009
80030260000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0741
80030010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0355
80030300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0435
80030030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0505
80030020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0414
80030290000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0116
80030310000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0662
80053650000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0156
80030130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.045
80030140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0092
80030170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0472
80030180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0444
80030190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0471
80053680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0394
80030040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0612
80030450000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0467
80030210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0415
80030220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0639
80047390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0067
80030160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0217
80048950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0069
80030200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.032
80030050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1112
80030060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1228
80035310000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0388
80035120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0356
80035321000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0402
80035520000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0616
80035540000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0448
80035450000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0334
80035490000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0348
80035500000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0408
80035510000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0068
80035130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0363
80035200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0582
80035190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0514
80035180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0523
80035330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0066
80035350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0261
80035360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0074
80035370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.034
80035400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0186
80035410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0108
80035420000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0157
80035430000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0128
80035440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0329
80046580000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0095
80054360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0027
80056491300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0566
80035220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0154
80035230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0522
80056504800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0403
80035322000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0299
80035240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0473
80035270000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0566
80035280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0587
80035140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0511
80035150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.055
80035160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0322
80035170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0483
80035470000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0668
80038830000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0378
80039080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0181
80038840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0024
80038850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0032
80038860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0086
80038800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0039
80038790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0082
80039090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.03
80038820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0483
80039050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.067
80039070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0059
80039000000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0411
80039010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0165
80039020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0269
80039032000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0178
80038780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0087
80039031000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0212
80039190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0579
80039210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0419
80038950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0456
80038960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.009
80038970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0292
80038980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0673
80038990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0417
80038920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0381
80038940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0502
80038890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0043
80038900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0252
80038910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0111
80038930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0314
80038710000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0355
80039150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.05
80039140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0363
80039170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0562
80039180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0575
80039120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0071
80038700000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0433
80039130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.009
80038770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.007
80039110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0516
80038730000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0311
80038720000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0155
80054750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0064
80038810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0026
80039100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0482
80038750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0229
80038740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0517
80038870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0595
80038880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0161
80039590000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0626
80039330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0235
80039410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0434
80039280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0201
80039230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0587
80048930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0059
80054800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0075
80039420000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0128
80039310000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0429
80039340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0108
80039530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0347
80039470000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0726
80039300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0359
80039520000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0046
80048960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0029
80039541000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0057
80039570000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0561
80039510000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0463
80039480000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0355
80039550000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0595
80039560000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0059
80039351000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0283
80054810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0056
80039320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.045
80039380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0479
80039450000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0372
80039460000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0384
80039220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0471
80046760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0099
80046750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0084
80039352000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0089
80039500000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0754
80039400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0013
80039430000,89399,Unincorporated ACT,8,Australian Capital Territory,0.04
80039440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0016
80054820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0023
80039580000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0676
80039542000,89399,Unincorporated ACT,8,Australian Capital Territory,0.003
80039390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0627
80039260000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0795
80039360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1078
80039290000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0811
80039240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0577
80039250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0178
80042870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0902
80042880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0955
80042900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0053
80042890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0521
80043131000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0114
80055390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0133
80043020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0541
80043010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0097
80043000000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0121
80042990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0669
80042980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0404
80042960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0625
80042950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0578
80042910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.059
80042930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0637
80043132000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0247
80043101000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0141
80043160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0868
80043140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0561
80043150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.084
80043133000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0259
80043090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0653
80043110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0398
80043170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0456
80042860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0667
80043060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.046
80043050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0484
80043040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0816
80043030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0096
80043120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0469
80042850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0473
80043080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0649
80043070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0355
80049581000,89399,Unincorporated ACT,8,Australian Capital Territory,3.6983
80049550000,89399,Unincorporated ACT,8,Australian Capital Territory,1.991
80049582000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1358
80056548100,89399,Unincorporated ACT,8,Australian Capital Territory,1.7198
80056552000,89399,Unincorporated ACT,8,Australian Capital Territory,1.2603
80056484200,89399,Unincorporated ACT,8,Australian Capital Territory,16.1087
80056562100,89399,Unincorporated ACT,8,Australian Capital Territory,10.4145
80049562000,89399,Unincorporated ACT,8,Australian Capital Territory,0.9359
80056514700,89399,Unincorporated ACT,8,Australian Capital Territory,0.6797
80022852000,89399,Unincorporated ACT,8,Australian Capital Territory,0.3312
80022851000,89399,Unincorporated ACT,8,Australian Capital Territory,3.2012
80022862000,89399,Unincorporated ACT,8,Australian Capital Territory,0.407
80022863000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1179
80022870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2778
80056556600,89399,Unincorporated ACT,8,Australian Capital Territory,1.1374
80056482800,89399,Unincorporated ACT,8,Australian Capital Territory,0.2684
80056482700,89399,Unincorporated ACT,8,Australian Capital Territory,0.5153
80056482600,89399,Unincorporated ACT,8,Australian Capital Territory,0.9384
80056482500,89399,Unincorporated ACT,8,Australian Capital Territory,0.5667
80056483900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0775
80056497000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0647
80026650000,89399,Unincorporated ACT,8,Australian Capital Territory,77.047
80034061000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0196
80034030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0143
80034040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0421
80034020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0237
80054330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0698
80034050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0163
80034010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0189
80034080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0164
80034070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1028
80054340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0544
80034062000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0108
80048560000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0196
80039810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0972
80039820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1043
80020501000,89399,Unincorporated ACT,8,Australian Capital Territory,0.6613
80023782000,89399,Unincorporated ACT,8,Australian Capital Territory,5.0864
80039850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.4894
80039832000,89399,Unincorporated ACT,8,Australian Capital Territory,1.0835
80039835000,89399,Unincorporated ACT,8,Australian Capital Territory,0.3576
80023784000,89399,Unincorporated ACT,8,Australian Capital Territory,0.4452
80023783000,89399,Unincorporated ACT,8,Australian Capital Territory,1.2652
80056492900,89399,Unincorporated ACT,8,Australian Capital Territory,0.395
80039831000,89399,Unincorporated ACT,8,Australian Capital Territory,0.6329
80039840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1452
80056520800,89399,Unincorporated ACT,8,Australian Capital Territory,13.0102
80056559200,89399,Unincorporated ACT,8,Australian Capital Territory,3.3114
80039833000,89399,Unincorporated ACT,8,Australian Capital Territory,3.5683
80056524000,89399,Unincorporated ACT,8,Australian Capital Territory,1.006
80029483000,89399,Unincorporated ACT,8,Australian Capital Territory,0.6606
80056559700,89399,Unincorporated ACT,8,Australian Capital Territory,2.9148
80029482000,89399,Unincorporated ACT,8,Australian Capital Territory,0.956
80056479300,89399,Unincorporated ACT,8,Australian Capital Territory,0.3048
80056479400,89399,Unincorporated ACT,8,Australian Capital Territory,0.504
80056560900,89399,Unincorporated ACT,8,Australian Capital Territory,5.4507
80056479500,89399,Unincorporated ACT,8,Australian Capital Territory,1.9283
80056539400,89399,Unincorporated ACT,8,Australian Capital Territory,0.192
80056496900,89399,Unincorporated ACT,8,Australian Capital Territory,0.773
80056497100,89399,Unincorporated ACT,8,Australian Capital Territory,29.3861
80056499300,89399,Unincorporated ACT,8,Australian Capital Territory,4.596
80056537000,89399,Unincorporated ACT,8,Australian Capital Territory,7.5966
80056565700,89399,Unincorporated ACT,8,Australian Capital Territory,5.3151
80029490000,89399,Unincorporated ACT,8,Australian Capital Territory,33.3187
80056538800,89399,Unincorporated ACT,8,Australian Capital Territory,0.3267
80045180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0081
80001310000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0224
80001300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0262
80001280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.021
80001121000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0224
80001200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.022
80045030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0272
80045020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0661
80001350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0351
80001290000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0326
80001170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0035
80001330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0533
80001160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0311
80001210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0286
80001230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0281
80001070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.017
80000820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0291
80000910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0263
80056555100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0216
80056554300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0223
80000870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0314
80001060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0287
80001030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0321
80000880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0279
80000850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0303
80056513300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0186
80056513200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0209
80046540000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0037
80046530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0087
80045190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0111
80056554900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0185
80056556200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0166
80045200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0135
80045370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0314
80000970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0274
80001130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0438
80045040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0367
80045050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0617
80001090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0389
80045010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0052
80001040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0223
80056513800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0255
80045060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.061
80001080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0392
80000930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0384
80000920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0333
80000990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0364
80045080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1001
80056513700,89399,Unincorporated ACT,8,Australian Capital Territory,0.0323
80056513600,89399,Unincorporated ACT,8,Australian Capital Territory,0.1086
80056495800,89399,Unincorporated ACT,8,Australian Capital Territory,0.036
80056493000,89399,Unincorporated ACT,8,Australian Capital Territory,0.123
80001221000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0159
80056513500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0217
80001250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0447
80001240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0429
80001150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.016
80001050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.017
80001190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0267
80045130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0207
80045110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.018
80046490000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0373
80000860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0288
80046500000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0059
80001340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.025
80056484000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0208
80001110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0103
80056484800,89399,Unincorporated ACT,8,Australian Capital Territory,0.023
80045390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0256
80001223000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0152
80045400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.035
80045410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.028
80045150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.014
80001390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0324
80045120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0073
80001320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0335
80045210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0051
80045160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0048
80001410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0308
80000940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0201
80045100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0106
80001360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0437
80045380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.01
80045230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0036
80056510300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0163
80056513900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0192
80056514000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0136
80001400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0305
80056486900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0193
80056490900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0189
80001180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0339
80001100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0339
80055976200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0111
80055976100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0317
80055975000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0428
80056511100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0119
80055977300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0338
80055977200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0272
80055972200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0455
80055972100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0335
80056490400,89399,Unincorporated ACT,8,Australian Capital Territory,0.0224
80055973000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0217
80056512300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0478
80056510700,89399,Unincorporated ACT,8,Australian Capital Territory,0.0229
80056491000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0137
