ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
NGA,1,2,7.509135766,5.451793685,12.44086387,9.337373136,635.4332072
NGA,1,3,7.509135766,5.451793685,7.838176699,4.912295099,12280.65219
NGA,1,4,7.509135766,5.451793685,6.930591544,6.208220958,9433.037406
NGA,1,5,7.509135766,5.451793685,9.988410053,10.7756404,822.42847
NGA,1,6,7.509135766,5.451793685,6.105268249,4.76781297,1455.707818
NGA,1,7,7.509135766,5.451793685,8.758202068,7.324279124,2877.657877
NGA,1,8,7.509135766,5.451793685,13.12522773,11.79766716,781.3234598
NGA,1,9,7.509135766,5.451793685,8.580855103,5.857742842,5819.620834
NGA,1,10,7.509135766,5.451793685,5.968216451,5.712264243,4809.163938
NGA,1,11,7.509135766,5.451793685,8.002217204,6.265299303,5954.059683
NGA,1,12,7.509135766,5.451793685,5.904809714,6.624212401,4369.823072
NGA,1,13,7.509135766,5.451793685,5.313143042,7.702917744,1502.560222
NGA,1,14,7.509135766,5.451793685,7.421035139,6.534149086,7052.003488
NGA,1,15,7.509135766,5.451793685,7.141681955,8.861415757,482.695486
NGA,1,16,7.509135766,5.451793685,11.24460027,10.40537313,626.5771871
NGA,1,17,7.509135766,5.451793685,7.046854336,5.550265142,14460.04286
NGA,1,18,7.509135766,5.451793685,9.550489077,12.2160984,736.9095991
NGA,1,19,7.509135766,5.451793685,7.706192108,10.35547619,2004.222889
NGA,1,20,7.509135766,5.451793685,8.513338298,11.73613018,2512.233491
NGA,1,21,7.509135766,5.451793685,7.630834127,12.37258025,881.6485115
NGA,1,22,7.509135766,5.451793685,4.500704794,11.76624059,707.4299188
NGA,1,23,7.509135766,5.451793685,6.696041999,7.716356483,2536.49263
NGA,1,24,7.509135766,5.451793685,4.372564825,8.982546251,901.1493896
NGA,1,25,7.509135766,5.451793685,3.564947176,6.527058221,5970.989151
NGA,1,26,7.509135766,5.451793685,8.187252579,8.498860988,584.8994113
NGA,1,27,7.509135766,5.451793685,5.601163648,9.935978638,902.4787275
NGA,1,28,7.509135766,5.451793685,3.467048429,7.001702313,1271.907649
NGA,1,29,7.509135766,5.451793685,5.156999898,6.908721982,2024.128413
NGA,1,30,7.509135766,5.451793685,4.536133449,7.534717061,1886.631318
NGA,1,31,7.509135766,5.451793685,3.61884574,8.143664023,2021.735635
NGA,1,32,7.509135766,5.451793685,9.547155074,9.209895319,921.7774589
NGA,1,33,7.509135766,5.451793685,6.925185324,4.860419854,12121.08516
NGA,1,34,7.509135766,5.451793685,5.31757202,13.03491335,788.8562503
NGA,1,35,7.509135766,5.451793685,10.82554315,8.036032129,819.5865001
NGA,1,36,7.509135766,5.451793685,13.80406458,13.12070088,117.1570783
NGA,1,37,7.509135766,5.451793685,11.44302555,12.29732174,617.7173721
NGA,1,38,7.509135766,5.451793685,6.261731966,12.08847234,716.824987
NGA,2,1,12.44086387,9.337373136,7.509135766,5.451793685,768.1805949
NGA,2,3,12.44086387,9.337373136,7.838176699,4.912295099,612.8469868
NGA,2,4,12.44086387,9.337373136,6.930591544,6.208220958,777.9467104
NGA,2,5,12.44086387,9.337373136,9.988410053,10.7756404,1617.950926
NGA,2,6,12.44086387,9.337373136,6.105268249,4.76781297,226.5788353
NGA,2,7,12.44086387,9.337373136,8.758202068,7.324279124,920.8431979
NGA,2,8,12.44086387,9.337373136,13.12522773,11.79766716,2970.874875
NGA,2,9,12.44086387,9.337373136,8.580855103,5.857742842,664.6492709
NGA,2,10,12.44086387,9.337373136,5.968216451,5.712264243,745.8570934
NGA,2,11,12.44086387,9.337373136,8.002217204,6.265299303,547.3778686
NGA,2,12,12.44086387,9.337373136,5.904809714,6.624212401,800.2789806
NGA,2,13,12.44086387,9.337373136,5.313143042,7.702917744,632.5139667
NGA,2,14,12.44086387,9.337373136,7.421035139,6.534149086,712.7501003
NGA,2,15,12.44086387,9.337373136,7.141681955,8.861415757,273.3053076
NGA,2,16,12.44086387,9.337373136,11.24460027,10.40537313,4200.70894
NGA,2,17,12.44086387,9.337373136,7.046854336,5.550265142,638.2637228
NGA,2,18,12.44086387,9.337373136,9.550489077,12.2160984,947.1531423
NGA,2,19,12.44086387,9.337373136,7.706192108,10.35547619,1764.037081
NGA,2,20,12.44086387,9.337373136,8.513338298,11.73613018,2796.516734
NGA,2,21,12.44086387,9.337373136,7.630834127,12.37258025,849.5699777
NGA,2,22,12.44086387,9.337373136,4.500704794,11.76624059,617.8136692
NGA,2,23,12.44086387,9.337373136,6.696041999,7.716356483,689.2276666
NGA,2,24,12.44086387,9.337373136,4.372564825,8.982546251,603.4245652
NGA,2,25,12.44086387,9.337373136,3.564947176,6.527058221,3764.31624
NGA,2,26,12.44086387,9.337373136,8.187252579,8.498860988,343.368781
NGA,2,27,12.44086387,9.337373136,5.601163648,9.935978638,623.0355271
NGA,2,28,12.44086387,9.337373136,3.467048429,7.001702313,842.4027752
NGA,2,29,12.44086387,9.337373136,5.156999898,6.908721982,676.0780899
NGA,2,30,12.44086387,9.337373136,4.536133449,7.534717061,981.8482227
NGA,2,31,12.44086387,9.337373136,3.61884574,8.143664023,1411.207223
NGA,2,32,12.44086387,9.337373136,9.547155074,9.209895319,1344.955982
NGA,2,33,12.44086387,9.337373136,6.925185324,4.860419854,802.0567882
NGA,2,34,12.44086387,9.337373136,5.31757202,13.03491335,682.8310189
NGA,2,35,12.44086387,9.337373136,10.82554315,8.036032129,3260.828724
NGA,2,36,12.44086387,9.337373136,13.80406458,13.12070088,135.1674373
NGA,2,37,12.44086387,9.337373136,11.44302555,12.29732174,1102.483224
NGA,2,38,12.44086387,9.337373136,6.261731966,12.08847234,620.4954374
NGA,3,1,7.838176699,4.912295099,7.509135766,5.451793685,14440.70863
NGA,3,2,7.838176699,4.912295099,12.44086387,9.337373136,597.5911073
NGA,3,4,7.838176699,4.912295099,6.930591544,6.208220958,4538.686737
NGA,3,5,7.838176699,4.912295099,9.988410053,10.7756404,750.2439434
NGA,3,6,7.838176699,4.912295099,6.105268249,4.76781297,1321.664089
NGA,3,7,7.838176699,4.912295099,8.758202068,7.324279124,2082.894057
NGA,3,8,7.838176699,4.912295099,13.12522773,11.79766716,749.6738789
NGA,3,9,7.838176699,4.912295099,8.580855103,5.857742842,5366.924993
NGA,3,10,7.838176699,4.912295099,5.968216451,5.712264243,3761.994692
NGA,3,11,7.838176699,4.912295099,8.002217204,6.265299303,2949.347925
NGA,3,12,7.838176699,4.912295099,5.904809714,6.624212401,2608.273607
NGA,3,13,7.838176699,4.912295099,5.313143042,7.702917744,1119.946036
NGA,3,14,7.838176699,4.912295099,7.421035139,6.534149086,3837.915491
NGA,3,15,7.838176699,4.912295099,7.141681955,8.861415757,383.4207189
NGA,3,16,7.838176699,4.912295099,11.24460027,10.40537313,581.9910338
NGA,3,17,7.838176699,4.912295099,7.046854336,5.550265142,4674.89457
NGA,3,18,7.838176699,4.912295099,9.550489077,12.2160984,696.1310846
NGA,3,19,7.838176699,4.912295099,7.706192108,10.35547619,1744.519508
NGA,3,20,7.838176699,4.912295099,8.513338298,11.73613018,2315.037996
NGA,3,21,7.838176699,4.912295099,7.630834127,12.37258025,829.2499024
