ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
TGO,1,2,1.071671032,8.618310296,0.870783189,9.589755825,1972.245895
TGO,1,3,1.071671032,8.618310296,1.27893644,6.494730238,1461.914835
TGO,1,4,1.071671032,8.618310296,1.129827555,7.442121616,2095.602435
TGO,1,5,1.071671032,8.618310296,0.45869254,10.58138761,855.0331015
TGO,2,1,0.870783189,9.589755825,1.071671032,8.618310296,1074.25198
TGO,2,3,0.870783189,9.589755825,1.27893644,6.494730238,750.9199522
TGO,2,4,0.870783189,9.589755825,1.129827555,7.442121616,1042.491443
TGO,2,5,0.870783189,9.589755825,0.45869254,10.58138761,1918.562483
TGO,3,1,1.27893644,6.494730238,1.071671032,8.618310296,705.1688758
TGO,3,2,1.27893644,6.494730238,0.870783189,9.589755825,664.3722019
TGO,3,4,1.27893644,6.494730238,1.129827555,7.442121616,4260.095924
TGO,3,5,1.27893644,6.494730238,0.45869254,10.58138761,460.446443
TGO,4,1,1.129827555,7.442121616,1.071671032,8.618310296,1117.080725
TGO,4,2,1.129827555,7.442121616,0.870783189,9.589755825,1018.983567
TGO,4,3,1.129827555,7.442121616,1.27893644,6.494730238,4746.504361
TGO,4,5,1.129827555,7.442121616,0.45869254,10.58138761,481.6374389
TGO,5,1,0.45869254,10.58138761,1.071671032,8.618310296,467.6615882
TGO,5,2,0.45869254,10.58138761,0.870783189,9.589755825,1923.821694
TGO,5,3,0.45869254,10.58138761,1.27893644,6.494730238,530.3182211
TGO,5,4,0.45869254,10.58138761,1.129827555,7.442121616,497.5702247
