ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
ERI,1,2,38.8773456,15.33285114,39.0406984,16.16268499,2494.265363
ERI,1,3,38.8773456,15.33285114,41.63752835,13.75248632,107.2500088
ERI,1,4,38.8773456,15.33285114,37.42157459,15.19189081,1584.047024
ERI,1,5,38.8773456,15.33285114,38.94089401,14.8218432,3887.67319
ERI,1,6,38.8773456,15.33285114,37.76650238,16.45065063,1305.316092
ERI,2,1,39.0406984,16.16268499,38.8773456,15.33285114,2665.394868
ERI,2,3,39.0406984,16.16268499,41.63752835,13.75248632,178.3561014
ERI,2,4,39.0406984,16.16268499,37.42157459,15.19189081,1272.159317
ERI,2,5,39.0406984,16.16268499,38.94089401,14.8218432,2180.349647
ERI,2,6,39.0406984,16.16268499,37.76650238,16.45065063,1797.604601
ERI,3,1,41.63752835,13.75248632,38.8773456,15.33285114,226.7316764
ERI,3,2,41.63752835,13.75248632,39.0406984,16.16268499,353.9516284
ERI,3,4,41.63752835,13.75248632,37.42157459,15.19189081,181.972929
ERI,3,5,41.63752835,13.75248632,38.94089401,14.8218432,331.5535358
ERI,3,6,41.63752835,13.75248632,37.76650238,16.45065063,144.4605231
ERI,4,1,37.42157459,15.19189081,38.8773456,15.33285114,1669.315098
ERI,4,2,37.42157459,15.19189081,39.0406984,16.16268499,1269.497419
ERI,4,3,37.42157459,15.19189081,41.63752835,13.75248632,92.07109697
ERI,4,5,37.42157459,15.19189081,38.94089401,14.8218432,2052.137367
ERI,4,6,37.42157459,15.19189081,37.76650238,16.45065063,1714.655099
ERI,5,1,38.94089401,14.8218432,38.8773456,15.33285114,3992.394381
ERI,5,2,38.94089401,14.8218432,39.0406984,16.16268499,2126.229659
ERI,5,3,38.94089401,14.8218432,41.63752835,13.75248632,163.8807856
ERI,5,4,38.94089401,14.8218432,37.42157459,15.19189081,2002.848156
ERI,5,6,38.94089401,14.8218432,37.76650238,16.45065063,960.6372477
ERI,6,1,37.76650238,16.45065063,38.8773456,15.33285114,1368.153162
ERI,6,2,37.76650238,16.45065063,39.0406984,16.16268499,1796.982231
ERI,6,3,37.76650238,16.45065063,41.63752835,13.75248632,73.14505864
ERI,6,4,37.76650238,16.45065063,37.42157459,15.19189081,1715.435612
ERI,6,5,37.76650238,16.45065063,38.94089401,14.8218432,983.0866722
