ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
BFA,1,2,-1.44571712,11.95270158,-1.564366602,13.45203291,489.4632227
BFA,1,3,-3.39109378,10.87856911,-1.564366602,13.45203291,148.1769193
BFA,1,4,-0.436432566,11.50074532,-1.564366602,13.45203291,483.8652394
BFA,1,5,-2.140765166,12.30287977,-1.564366602,13.45203291,687.6487176
BFA,1,6,-4.434425299,10.29542084,-1.564366602,13.45203291,158.1944357
BFA,1,7,-0.764041563,12.23126957,-1.564366602,13.45203291,548.7516682
BFA,1,8,0.037671909,12.92958442,-1.564366602,13.45203291,571.638146
BFA,1,9,0.656633947,12.13424147,-1.564366602,13.45203291,311.1578975
BFA,1,10,-4.257753428,11.28162251,-1.564366602,13.45203291,327.3374742
BFA,1,11,-1.50694798,12.310227,-1.564366602,13.45203291,1645.709588
BFA,1,12,-4.973227573,11.43223029,-1.564366602,13.45203291,143.9389815
BFA,1,13,-3.884855861,12.92482929,-1.564366602,13.45203291,346.7992961
BFA,1,14,-0.292756543,12.16714963,-1.564366602,13.45203291,550.6706811
BFA,1,15,-3.420504576,12.19546989,-1.564366602,13.45203291,399.4276469
BFA,1,16,-1.204070239,11.19520997,-1.564366602,13.45203291,305.4228343
BFA,1,17,-0.492882617,13.14779602,-1.564366602,13.45203291,627.092375
BFA,1,18,-1.305892429,12.62249253,-1.564366602,13.45203291,719.8376704
BFA,1,19,-0.339305646,14.64607447,-1.564366602,13.45203291,445.5220356
BFA,1,20,-2.156628511,12.89124014,-1.564366602,13.45203291,1364.22518
BFA,1,21,-3.359006262,10.29597483,-1.564366602,13.45203291,152.422329
BFA,1,22,-2.602388826,12.2039547,-1.564366602,13.45203291,522.4415961
BFA,1,23,-1.015002551,13.22320648,-1.564366602,13.45203291,2263.59136
BFA,1,24,-0.02843814,13.94478355,-1.564366602,13.45203291,499.8089809
BFA,1,25,-2.228337448,11.28961537,-1.564366602,13.45203291,341.3439714
BFA,1,26,-1.339674649,14.26684148,-1.564366602,13.45203291,1281.792064
BFA,1,27,-3.004884113,13.24722214,-1.564366602,13.45203291,507.3447383
BFA,1,28,1.747928608,12.06968114,-1.564366602,13.45203291,170.5384515
BFA,1,29,-2.379538601,13.59509887,-1.564366602,13.45203291,1701.422079
BFA,1,30,-0.978090969,11.55445129,-1.564366602,13.45203291,418.1465071
BFA,1,31,-3.077878687,11.71466325,-1.564366602,13.45203291,328.796334
BFA,1,32,-4.175017116,12.24988361,-1.564366602,13.45203291,234.2631874
BFA,1,33,-2.983818373,11.06115382,-1.564366602,13.45203291,196.7001506
BFA,1,34,0.74622257,12.7412326,-1.564366602,13.45203291,213.8699707
BFA,1,35,0.884740702,11.42107493,-1.564366602,13.45203291,122.5442149
BFA,1,36,0.214332609,11.40810587,-1.564366602,13.45203291,240.2532755
BFA,1,37,-1.812918776,12.608083,-1.564366602,13.45203291,605.2881533
BFA,1,38,-5.269133996,10.62875665,-1.564366602,13.45203291,95.090597
BFA,1,39,-2.108910002,13.89660298,-1.564366602,13.45203291,1173.94604
BFA,1,40,-3.022562035,12.69419966,-1.564366602,13.45203291,428.6650131
BFA,1,41,-2.954780783,9.869295626,-1.564366602,13.45203291,90.04706855
BFA,1,42,-3.514532967,11.42174641,-1.564366602,13.45203291,221.951551
BFA,1,43,0.604648465,13.40230695,-1.564366602,13.45203291,328.3464546
BFA,1,44,-1.870356131,11.61290247,-1.564366602,13.45203291,391.9120139
BFA,1,45,-2.360473975,13.16929939,-1.564366602,13.45203291,669.3568758
BFA,2,1,-1.564366602,13.45203291,-1.44571712,11.95270158,482.849166
BFA,2,3,-3.39109378,10.87856911,-1.44571712,11.95270158,272.0738154
BFA,2,4,-0.436432566,11.50074532,-1.44571712,11.95270158,726.9547621
BFA,2,5,-2.140765166,12.30287977,-1.44571712,11.95270158,1595.493445
BFA,2,6,-4.434425299,10.29542084,-1.44571712,11.95270158,187.8054778
BFA,2,7,-0.764041563,12.23126957,-1.44571712,11.95270158,1405.133908
BFA,2,8,0.037671909,12.92958442,-1.44571712,11.95270158,514.4374217
BFA,2,9,0.656633947,12.13424147,-1.44571712,11.95270158,419.6145372
BFA,2,10,-4.257753428,11.28162251,-1.44571712,11.95270158,409.7677252
BFA,2,11,-1.50694798,12.310227,-1.44571712,11.95270158,4744.088478
BFA,2,12,-4.973227573,11.43223029,-1.44571712,11.95270158,150.5573792
BFA,2,13,-3.884855861,12.92482929,-1.44571712,11.95270158,261.3443237
BFA,2,14,-0.292756543,12.16714963,-1.44571712,11.95270158,595.643122
BFA,2,15,-3.420504576,12.19546989,-1.44571712,11.95270158,442.5708883
BFA,2,16,-1.204070239,11.19520997,-1.44571712,11.95270158,701.2883135
BFA,2,17,-0.492882617,13.14779602,-1.44571712,11.95270158,510.654528
BFA,2,18,-1.305892429,12.62249253,-1.44571712,11.95270158,901.548868
BFA,2,19,-0.339305646,14.64607447,-1.44571712,11.95270158,179.9313723
BFA,2,20,-2.156628511,12.89124014,-1.44571712,11.95270158,561.9990975
BFA,2,21,-3.359006262,10.29597483,-1.44571712,11.95270158,264.302797
BFA,2,22,-2.602388826,12.2039547,-1.44571712,11.95270158,532.9982578
BFA,2,23,-1.015002551,13.22320648,-1.44571712,11.95270158,636.0416554
BFA,2,24,-0.02843814,13.94478355,-1.44571712,11.95270158,282.0383764
BFA,2,25,-2.228337448,11.28961537,-1.44571712,11.95270158,556.6083806
BFA,2,26,-1.339674649,14.26684148,-1.44571712,11.95270158,343.3827586
BFA,2,27,-3.004884113,13.24722214,-1.44571712,11.95270158,388.8089031
BFA,2,28,1.747928608,12.06968114,-1.44571712,11.95270158,186.7444631
BFA,2,29,-2.379538601,13.59509887,-1.44571712,11.95270158,585.3140247
BFA,2,30,-0.978090969,11.55445129,-1.44571712,11.95270158,1506.362382
BFA,2,31,-3.077878687,11.71466325,-1.44571712,11.95270158,441.3316581
BFA,2,32,-4.175017116,12.24988361,-1.44571712,11.95270158,238.0043364
BFA,2,33,-2.983818373,11.06115382,-1.44571712,11.95270158,373.3892205
BFA,2,34,0.74622257,12.7412326,-1.44571712,11.95270158,211.6115842
BFA,2,35,0.884740702,11.42107493,-1.44571712,11.95270158,199.045267
BFA,2,36,0.214332609,11.40810587,-1.44571712,11.95270158,435.3068793
BFA,2,37,-1.812918776,12.608083,-1.44571712,11.95270158,695.3652768
BFA,2,38,-5.269133996,10.62875665,-1.44571712,11.95270158,100.3923837
BFA,2,39,-2.108910002,13.89660298,-1.44571712,11.95270158,300.7144255
BFA,2,40,-3.022562035,12.69419966,-1.44571712,11.95270158,387.3272267
BFA,2,41,-2.954780783,9.869295626,-1.44571712,11.95270158,160.2242695
BFA,2,42,-3.514532967,11.42174641,-1.44571712,11.95270158,353.1534613
BFA,2,43,0.604648465,13.40230695,-1.44571712,11.95270158,228.3455514
BFA,2,44,-1.870356131,11.61290247,-1.44571712,11.95270158,1405.894823
BFA,2,45,-2.360473975,13.16929939,-1.44571712,11.95270158,391.1934128
BFA,3,1,-1.564366602,13.45203291,-3.39109378,10.87856911,80.01020007
BFA,3,2,-1.44571712,11.95270158,-3.39109378,10.87856911,148.8931107
BFA,3,4,-0.436432566,11.50074532,-3.39109378,10.87856911,115.7827014
BFA,3,5,-2.140765166,12.30287977,-3.39109378,10.87856911,249.1153065
BFA,3,6,-4.434425299,10.29542084,-3.39109378,10.87856911,410.993675
BFA,3,7,-0.764041563,12.23126957,-3.39109378,10.87856911,94.93706177
BFA,3,8,0.037671909,12.92958442,-3.39109378,10.87856911,67.12406384
BFA,3,9,0.656633947,12.13424147,-3.39109378,10.87856911,61.62674069
BFA,3,10,-4.257753428,11.28162251,-3.39109378,10.87856911,833.8289658
BFA,3,11,-1.50694798,12.310227,-3.39109378,10.87856911,406.321789
BFA,3,12,-4.973227573,11.43223029,-3.39109378,10.87856911,212.862593
BFA,3,13,-3.884855861,12.92482929,-3.39109378,10.87856911,174.1370962
BFA,3,14,-0.292756543,12.16714963,-3.39109378,10.87856911,83.27682074
BFA,3,15,-3.420504576,12.19546989,-3.39109378,10.87856911,239.0179512
BFA,3,16,-1.204070239,11.19520997,-3.39109378,10.87856911,138.6552506
BFA,3,17,-0.492882617,13.14779602,-3.39109378,10.87856911,68.84429089
BFA,3,18,-1.305892429,12.62249253,-3.39109378,10.87856911,98.55496205
BFA,3,19,-0.339305646,14.64607447,-3.39109378,10.87856911,44.12141178
BFA,3,20,-2.156628511,12.89124014,-3.39109378,10.87856911,151.0379562
BFA,3,21,-3.359006262,10.29597483,-3.39109378,10.87856911,718.2456744
BFA,3,22,-2.602388826,12.2039547,-3.39109378,10.87856911,221.5711323
BFA,3,23,-1.015002551,13.22320648,-3.39109378,10.87856911,94.96644604
BFA,3,24,-0.02843814,13.94478355,-3.39109378,10.87856911,51.15944195
BFA,3,25,-2.228337448,11.28961537,-3.39109378,10.87856911,217.9459473
BFA,3,26,-1.339674649,14.26684148,-3.39109378,10.87856911,64.26825921
BFA,3,27,-3.004884113,13.24722214,-3.39109378,10.87856911,129.9703072
BFA,3,28,1.747928608,12.06968114,-3.39109378,10.87856911,49.33194169
BFA,3,29,-2.379538601,13.59509887,-3.39109378,10.87856911,125.0341076
BFA,3,30,-0.978090969,11.55445129,-3.39109378,10.87856911,119.8785429
BFA,3,31,-3.077878687,11.71466325,-3.39109378,10.87856911,292.0297316
BFA,3,32,-4.175017116,12.24988361,-3.39109378,10.87856911,219.8866593
BFA,3,33,-2.983818373,11.06115382,-3.39109378,10.87856911,636.6206334
BFA,3,34,0.74622257,12.7412326,-3.39109378,10.87856911,34.5262357
BFA,3,35,0.884740702,11.42107493,-3.39109378,10.87856911,35.80698754
BFA,3,36,0.214332609,11.40810587,-3.39109378,10.87856911,62.21505508
BFA,3,37,-1.812918776,12.608083,-3.39109378,10.87856911,113.5392824
BFA,3,38,-5.269133996,10.62875665,-3.39109378,10.87856911,151.2814954
BFA,3,39,-2.108910002,13.89660298,-3.39109378,10.87856911,57.63607194
BFA,3,40,-3.022562035,12.69419966,-3.39109378,10.87856911,166.2266333
BFA,3,41,-2.954780783,9.869295626,-3.39109378,10.87856911,151.7680808
BFA,3,42,-3.514532967,11.42174641,-3.39109378,10.87856911,708.8098127
BFA,3,43,0.604648465,13.40230695,-3.39109378,10.87856911,41.89092278
BFA,3,44,-1.870356131,11.61290247,-3.39109378,10.87856911,176.2255997
BFA,3,45,-2.360473975,13.16929939,-3.39109378,10.87856911,100.0710199
BFA,4,1,-1.564366602,13.45203291,-0.436432566,11.50074532,514.6546743
BFA,4,2,-1.44571712,11.95270158,-0.436432566,11.50074532,784.2100951
BFA,4,3,-3.39109378,10.87856911,-0.436432566,11.50074532,227.9993734
BFA,4,5,-2.140765166,12.30287977,-0.436432566,11.50074532,848.1588755
BFA,4,6,-4.434425299,10.29542084,-0.436432566,11.50074532,228.263937
BFA,4,7,-0.764041563,12.23126957,-0.436432566,11.50074532,1896.29762
BFA,4,8,0.037671909,12.92958442,-0.436432566,11.50074532,827.3294628
BFA,4,9,0.656633947,12.13424147,-0.436432566,11.50074532,1240.210097
BFA,4,10,-4.257753428,11.28162251,-0.436432566,11.50074532,409.8801047
BFA,4,11,-1.50694798,12.310227,-0.436432566,11.50074532,2168.518549
BFA,4,12,-4.973227573,11.43223029,-0.436432566,11.50074532,178.9108312
BFA,4,13,-3.884855861,12.92482929,-0.436432566,11.50074532,221.0936618
BFA,4,14,-0.292756543,12.16714963,-0.436432566,11.50074532,2486.097838
BFA,4,15,-3.420504576,12.19546989,-0.436432566,11.50074532,306.7537308
BFA,4,16,-1.204070239,11.19520997,-0.436432566,11.50074532,1519.22329
BFA,4,17,-0.492882617,13.14779602,-0.436432566,11.50074532,759.2904959
BFA,4,18,-1.305892429,12.62249253,-0.436432566,11.50074532,688.8548401
BFA,4,19,-0.339305646,14.64607447,-0.436432566,11.50074532,237.4483417
BFA,4,20,-2.156628511,12.89124014,-0.436432566,11.50074532,578.8470828
BFA,4,21,-3.359006262,10.29597483,-0.436432566,11.50074532,263.4495565
BFA,4,22,-2.602388826,12.2039547,-0.436432566,11.50074532,523.910833
BFA,4,23,-1.015002551,13.22320648,-0.436432566,11.50074532,875.328472
BFA,4,24,-0.02843814,13.94478355,-0.436432566,11.50074532,412.3877911
BFA,4,25,-2.228337448,11.28961537,-0.436432566,11.50074532,651.0878379
BFA,4,26,-1.339674649,14.26684148,-0.436432566,11.50074532,332.1204086
BFA,4,27,-3.004884113,13.24722214,-0.436432566,11.50074532,269.5309609
BFA,4,28,1.747928608,12.06968114,-0.436432566,11.50074532,552.7752224
BFA,4,29,-2.379538601,13.59509887,-0.436432566,11.50074532,437.736573
BFA,4,30,-0.978090969,11.55445129,-0.436432566,11.50074532,2442.286294
BFA,4,31,-3.077878687,11.71466325,-0.436432566,11.50074532,354.9750962
BFA,4,32,-4.175017116,12.24988361,-0.436432566,11.50074532,214.9997012
BFA,4,33,-2.983818373,11.06115382,-0.436432566,11.50074532,327.1907659
BFA,4,34,0.74622257,12.7412326,-0.436432566,11.50074532,460.4554832
BFA,4,35,0.884740702,11.42107493,-0.436432566,11.50074532,487.5563542
BFA,4,36,0.214332609,11.40810587,-0.436432566,11.50074532,2171.310022
BFA,4,37,-1.812918776,12.608083,-0.436432566,11.50074532,552.1515382
BFA,4,38,-5.269133996,10.62875665,-0.436432566,11.50074532,128.2252064
BFA,4,39,-2.108910002,13.89660298,-0.436432566,11.50074532,237.1151387
BFA,4,40,-3.022562035,12.69419966,-0.436432566,11.50074532,275.3367284
BFA,4,41,-2.954780783,9.869295626,-0.436432566,11.50074532,181.1199508
