ISO,NODEI,NODEJ,LONFR,LATFR,LONTO,LATTO,PrdMIG
BWA,1,2,26.27291007,-21.53997539,22.59945751,-22.29411979,69.98111051
BWA,1,3,26.27291007,-21.53997539,21.75404082,-24.85724513,64.94051159
BWA,1,4,26.27291007,-21.53997539,26.35415431,-24.1522089,334.9738076
BWA,1,5,26.27291007,-21.53997539,24.68633655,-23.86278543,417.1274888
BWA,1,6,26.27291007,-21.53997539,27.5663755,-21.01738422,1072.703856
BWA,1,7,26.27291007,-21.53997539,23.09157972,-19.43839336,230.237487
BWA,1,8,26.27291007,-21.53997539,25.79120715,-24.93012848,300.7160977
BWA,1,9,26.27291007,-21.53997539,24.46590929,-24.92523925,190.7392809
BWA,2,1,22.59945751,-22.29411979,26.27291007,-21.53997539,259.2545249
BWA,2,3,22.59945751,-22.29411979,21.75404082,-24.85724513,81.45903612
BWA,2,4,22.59945751,-22.29411979,26.35415431,-24.1522089,43.48850038
BWA,2,5,22.59945751,-22.29411979,24.68633655,-23.86278543,185.5274919
BWA,2,6,22.59945751,-22.29411979,27.5663755,-21.01738422,58.66463124
BWA,2,7,22.59945751,-22.29411979,23.09157972,-19.43839336,119.1923763
BWA,2,8,22.59945751,-22.29411979,25.79120715,-24.93012848,92.26250645
BWA,2,9,22.59945751,-22.29411979,24.46590929,-24.92523925,88.23735987
BWA,3,1,21.75404082,-24.85724513,26.27291007,-21.53997539,129.2650002
BWA,3,2,21.75404082,-24.85724513,22.59945751,-22.29411979,44.17944304
BWA,3,4,21.75404082,-24.85724513,26.35415431,-24.1522089,44.05189299
BWA,3,5,21.75404082,-24.85724513,24.68633655,-23.86278543,153.327161
BWA,3,6,21.75404082,-24.85724513,27.5663755,-21.01738422,51.5440688
BWA,3,7,21.75404082,-24.85724513,23.09157972,-19.43839336,42.36105905
BWA,3,8,21.75404082,-24.85724513,25.79120715,-24.93012848,109.160534
BWA,3,9,21.75404082,-24.85724513,24.46590929,-24.92523925,227.2981955
BWA,4,1,26.35415431,-24.1522089,26.27291007,-21.53997539,603.4983306
BWA,4,2,26.35415431,-24.1522089,22.59945751,-22.29411979,21.20278273
BWA,4,3,26.35415431,-24.1522089,21.75404082,-24.85724513,39.94651225
BWA,4,5,26.35415431,-24.1522089,24.68633655,-23.86278543,448.4945418
BWA,4,6,26.35415431,-24.1522089,27.5663755,-21.01738422,119.9606058
BWA,4,7,26.35415431,-24.1522089,23.09157972,-19.43839336,53.64752895
BWA,4,8,26.35415431,-24.1522089,25.79120715,-24.93012848,945.839959
BWA,4,9,26.35415431,-24.1522089,24.46590929,-24.92523925,301.3796264
BWA,5,1,24.68633655,-23.86278543,26.27291007,-21.53997539,761.1721333
BWA,5,2,24.68633655,-23.86278543,22.59945751,-22.29411979,91.68534626
BWA,5,3,24.68633655,-23.86278543,21.75404082,-24.85724513,140.2660643
BWA,5,4,24.68633655,-23.86278543,26.35415431,-24.1522089,455.5991416
BWA,5,6,24.68633655,-23.86278543,27.5663755,-21.01738422,138.5279317
BWA,5,7,24.68633655,-23.86278543,23.09157972,-19.43839336,87.05768442
BWA,5,8,24.68633655,-23.86278543,25.79120715,-24.93012848,983.7571663
BWA,5,9,24.68633655,-23.86278543,24.46590929,-24.92523925,801.6833609
BWA,6,1,27.5663755,-21.01738422,26.27291007,-21.53997539,1623.514292
BWA,6,2,27.5663755,-21.01738422,22.59945751,-22.29411979,23.98284155
BWA,6,3,27.5663755,-21.01738422,21.75404082,-24.85724513,39.01872825
BWA,6,4,27.5663755,-21.01738422,26.35415431,-24.1522089,100.970736
BWA,6,5,27.5663755,-21.01738422,24.68633655,-23.86278543,114.9215198
BWA,6,7,27.5663755,-21.01738422,23.09157972,-19.43839336,87.14867095
BWA,6,8,27.5663755,-21.01738422,25.79120715,-24.93012848,163.3041651
BWA,6,9,27.5663755,-21.01738422,24.46590929,-24.92523925,103.7788428
BWA,7,1,23.09157972,-19.43839336,26.27291007,-21.53997539,420.2568046
BWA,7,2,23.09157972,-19.43839336,22.59945751,-22.29411979,58.95518452
BWA,7,3,23.09157972,-19.43839336,21.75404082,-24.85724513,38.82073329
BWA,7,4,23.09157972,-19.43839336,26.35415431,-24.1522089,54.42883259
BWA,7,5,23.09157972,-19.43839336,24.68633655,-23.86278543,87.80703321
BWA,7,6,23.09157972,-19.43839336,27.5663755,-21.01738422,106.389129
BWA,7,8,23.09157972,-19.43839336,25.79120715,-24.93012848,110.1521106
BWA,7,9,23.09157972,-19.43839336,24.46590929,-24.92523925,82.6037716
BWA,8,1,25.79120715,-24.93012848,26.27291007,-21.53997539,436.5116535
