ISO,NODEJ,NODEI,LONFR,LATFR,LONTO,LATTO,PrdMIG
TZA,1,2,35.93909409,-3.00125577,35.92270447,-5.898895577,889.0085798
TZA,1,3,37.6411141,-3.760112538,35.92270447,-5.898895577,928.8076544
TZA,1,4,38.28083949,-5.221479332,35.92270447,-5.898895577,1242.65058
TZA,1,5,36.99954386,-7.908191844,35.92270447,-5.898895577,2177.20148
TZA,1,6,38.67035252,-7.265199453,35.92270447,-5.898895577,637.3034788
TZA,1,7,39.26382698,-6.885063306,35.92270447,-5.898895577,960.5574316
TZA,1,8,38.39074774,-9.463063038,35.92270447,-5.898895577,399.787128
TZA,1,9,39.13856536,-10.77951861,35.92270447,-5.898895577,363.6076846
TZA,1,10,36.26357521,-10.73729997,35.92270447,-5.898895577,416.5712299
TZA,1,11,35.19783862,-8.36641993,35.92270447,-5.898895577,1584.425295
TZA,1,12,33.32501127,-8.257303547,35.92270447,-5.898895577,725.1099039
TZA,1,13,34.4931144,-5.748698933,35.92270447,-5.898895577,2738.86491
TZA,1,14,32.82112634,-5.285205968,35.92270447,-5.898895577,815.6790445
TZA,1,15,31.34758198,-7.022403697,35.92270447,-5.898895577,444.5129531
TZA,1,16,30.40648679,-4.797895165,35.92270447,-5.898895577,419.6867632
TZA,1,17,33.33244117,-3.406596966,35.92270447,-5.898895577,801.8783017
TZA,1,18,31.47131933,-1.954760958,35.92270447,-5.898895577,445.3682854
TZA,1,19,32.79775484,-2.46454965,35.92270447,-5.898895577,611.5481701
TZA,1,20,34.11337286,-1.687344155,35.92270447,-5.898895577,498.1267862
TZA,1,21,36.56128795,-4.564735896,35.92270447,-5.898895577,2908.440245
TZA,1,51,39.28716869,-5.917545953,35.92270447,-5.898895577,303.7051496
TZA,1,52,39.42284154,-6.23994881,35.92270447,-5.898895577,242.4757091
TZA,1,53,39.24878551,-6.173954235,35.92270447,-5.898895577,473.8088657
TZA,1,54,39.76927905,-5.037602776,35.92270447,-5.898895577,282.1705171
TZA,1,55,39.73447943,-5.320235661,35.92270447,-5.898895577,290.3505028
TZA,2,1,35.92270447,-5.898895577,35.93909409,-3.00125577,912.4917122
TZA,2,3,37.6411141,-3.760112538,35.93909409,-3.00125577,2665.560751
TZA,2,4,38.28083949,-5.221479332,35.93909409,-3.00125577,745.7355211
TZA,2,5,36.99954386,-7.908191844,35.93909409,-3.00125577,479.6080249
TZA,2,6,38.67035252,-7.265199453,35.93909409,-3.00125577,368.8235827
TZA,2,7,39.26382698,-6.885063306,35.93909409,-3.00125577,667.2239953
TZA,2,8,38.39074774,-9.463063038,35.93909409,-3.00125577,289.6381327
TZA,2,9,39.13856536,-10.77951861,35.93909409,-3.00125577,342.9510837
TZA,2,10,36.26357521,-10.73729997,35.93909409,-3.00125577,331.146773
TZA,2,11,35.19783862,-8.36641993,35.93909409,-3.00125577,416.6056319
TZA,2,12,33.32501127,-8.257303547,35.93909409,-3.00125577,456.2161458
TZA,2,13,34.4931144,-5.748698933,35.93909409,-3.00125577,1022.995782
TZA,2,14,32.82112634,-5.285205968,35.93909409,-3.00125577,634.3188066
TZA,2,15,31.34758198,-7.022403697,35.93909409,-3.00125577,365.9813663
TZA,2,16,30.40648679,-4.797895165,35.93909409,-3.00125577,412.8721847
TZA,2,17,33.33244117,-3.406596966,35.93909409,-3.00125577,1996.442607
TZA,2,18,31.47131933,-1.954760958,35.93909409,-3.00125577,552.4152309
TZA,2,19,32.79775484,-2.46454965,35.93909409,-3.00125577,931.5241483
TZA,2,20,34.11337286,-1.687344155,35.93909409,-3.00125577,2167.495884
TZA,2,21,36.56128795,-4.564735896,35.93909409,-3.00125577,2830.072637
TZA,2,51,39.28716869,-5.917545953,35.93909409,-3.00125577,227.5065073
TZA,2,52,39.42284154,-6.23994881,35.93909409,-3.00125577,181.3613649
TZA,2,53,39.24878551,-6.173954235,35.93909409,-3.00125577,341.0924158
TZA,2,54,39.76927905,-5.037602776,35.93909409,-3.00125577,259.9775544
TZA,2,55,39.73447943,-5.320235661,35.93909409,-3.00125577,255.8169832
TZA,3,1,35.92270447,-5.898895577,37.6411141,-3.760112538,950.6333279
TZA,3,2,35.93909409,-3.00125577,37.6411141,-3.760112538,2657.796103
TZA,3,4,38.28083949,-5.221479332,37.6411141,-3.760112538,2920.163782
TZA,3,5,36.99954386,-7.908191844,37.6411141,-3.760112538,526.9746159
TZA,3,6,38.67035252,-7.265199453,37.6411141,-3.760112538,470.7320993
TZA,3,7,39.26382698,-6.885063306,37.6411141,-3.760112538,897.5309411
TZA,3,8,38.39074774,-9.463063038,37.6411141,-3.760112538,298.7361219
TZA,3,9,39.13856536,-10.77951861,37.6411141,-3.760112538,314.6281098
TZA,3,10,36.26357521,-10.73729997,37.6411141,-3.760112538,311.0814861
TZA,3,11,35.19783862,-8.36641993,37.6411141,-3.760112538,403.3495119
TZA,3,12,33.32501127,-8.257303547,37.6411141,-3.760112538,412.5216775
TZA,3,13,34.4931144,-5.748698933,37.6411141,-3.760112538,504.3539347
TZA,3,14,32.82112634,-5.285205968,37.6411141,-3.760112538,466.7450173
TZA,3,15,31.34758198,-7.022403697,37.6411141,-3.760112538,323.8143777
TZA,3,16,30.40648679,-4.797895165,37.6411141,-3.760112538,353.4016541
TZA,3,17,33.33244117,-3.406596966,37.6411141,-3.760112538,628.085242
TZA,3,18,31.47131933,-1.954760958,37.6411141,-3.760112538,403.2476757
TZA,3,19,32.79775484,-2.46454965,37.6411141,-3.760112538,540.9322383
TZA,3,20,34.11337286,-1.687344155,37.6411141,-3.760112538,521.2821837
TZA,3,21,36.56128795,-4.564735896,37.6411141,-3.760112538,2801.89484
TZA,3,51,39.28716869,-5.917545953,37.6411141,-3.760112538,418.746967
TZA,3,52,39.42284154,-6.23994881,37.6411141,-3.760112538,283.6500128
